cohort,exposure,ses,age,process,origin_state,destination,annual_hazard,sensitivity
CHARLS,wealth,high,67,death_post,D2,DEAD,0.0125882613879866,exclude_explicit_proxy
CHARLS,wealth,high,68,death_post,D2,DEAD,0.013594704380134,exclude_explicit_proxy
CHARLS,wealth,high,69,death_post,D2,DEAD,0.014760035059106,exclude_explicit_proxy
CHARLS,wealth,high,70,death_post,D2,DEAD,0.0161215878953101,exclude_explicit_proxy
CHARLS,wealth,high,71,death_post,D2,DEAD,0.0177198478778923,exclude_explicit_proxy
CHARLS,wealth,high,72,death_post,D2,DEAD,0.0195763543732147,exclude_explicit_proxy
CHARLS,wealth,high,73,death_post,D2,DEAD,0.0217045582363986,exclude_explicit_proxy
CHARLS,wealth,high,74,death_post,D2,DEAD,0.024112655230939,exclude_explicit_proxy
CHARLS,wealth,high,75,death_post,D2,DEAD,0.0268004276488734,exclude_explicit_proxy
CHARLS,wealth,high,76,death_post,D2,DEAD,0.0297555965985258,exclude_explicit_proxy
CHARLS,wealth,high,77,death_post,D2,DEAD,0.0329498544257767,exclude_explicit_proxy
CHARLS,wealth,high,78,death_post,D2,DEAD,0.0363348930938855,exclude_explicit_proxy
CHARLS,wealth,high,79,death_post,D2,DEAD,0.0398389121345258,exclude_explicit_proxy
CHARLS,wealth,high,80,death_post,D2,DEAD,0.0433642561744598,exclude_explicit_proxy
CHARLS,wealth,high,81,death_post,D2,DEAD,0.0468082745189477,exclude_explicit_proxy
CHARLS,wealth,high,82,death_post,D2,DEAD,0.0501413862071132,exclude_explicit_proxy
CHARLS,wealth,high,83,death_post,D2,DEAD,0.0533663489603293,exclude_explicit_proxy
CHARLS,wealth,high,84,death_post,D2,DEAD,0.0565002769213047,exclude_explicit_proxy
CHARLS,wealth,high,85,death_post,D2,DEAD,0.0595744536654344,exclude_explicit_proxy
CHARLS,wealth,high,86,death_post,D2,DEAD,0.0626340428831338,exclude_explicit_proxy
CHARLS,wealth,high,87,death_post,D2,DEAD,0.0657379543438644,exclude_explicit_proxy
CHARLS,wealth,high,88,death_post,D2,DEAD,0.0689591288678421,exclude_explicit_proxy
CHARLS,wealth,high,89,death_post,D2,DEAD,0.0723855146863116,exclude_explicit_proxy
CHARLS,wealth,high,90,death_post,D2,DEAD,0.0761220304215217,exclude_explicit_proxy
CHARLS,wealth,high,91,death_post,D2,DEAD,0.0802699169462262,exclude_explicit_proxy
CHARLS,wealth,high,92,death_post,D2,DEAD,0.0848488349285987,exclude_explicit_proxy
CHARLS,wealth,high,93,death_post,D2,DEAD,0.0898518281852127,exclude_explicit_proxy
CHARLS,wealth,high,94,death_post,D2,DEAD,0.0952649760426381,exclude_explicit_proxy
CHARLS,wealth,high,95,death_post,D2,DEAD,0.101065344835875,exclude_explicit_proxy
CHARLS,wealth,high,96,death_post,D2,DEAD,0.101065344835875,exclude_explicit_proxy
CHARLS,wealth,high,97,death_post,D2,DEAD,0.101065344835875,exclude_explicit_proxy
CHARLS,wealth,high,98,death_post,D2,DEAD,0.101065344835875,exclude_explicit_proxy
CHARLS,wealth,high,99,death_post,D2,DEAD,0.101065344835875,exclude_explicit_proxy
CHARLS,wealth,low,60,death_post,D2,DEAD,0.0104810443825228,exclude_explicit_proxy
CHARLS,wealth,low,61,death_post,D2,DEAD,0.0111099206975045,exclude_explicit_proxy
CHARLS,wealth,low,62,death_post,D2,DEAD,0.0117843751198893,exclude_explicit_proxy
CHARLS,wealth,low,63,death_post,D2,DEAD,0.0125164324328269,exclude_explicit_proxy
CHARLS,wealth,low,64,death_post,D2,DEAD,0.0133205501474286,exclude_explicit_proxy
CHARLS,wealth,low,65,death_post,D2,DEAD,0.0142141392874646,exclude_explicit_proxy
CHARLS,wealth,low,66,death_post,D2,DEAD,0.0152182591347258,exclude_explicit_proxy
CHARLS,wealth,low,67,death_post,D2,DEAD,0.0163585417474407,exclude_explicit_proxy
CHARLS,wealth,low,68,death_post,D2,DEAD,0.0176664220969205,exclude_explicit_proxy
CHARLS,wealth,low,69,death_post,D2,DEAD,0.0191807782080613,exclude_explicit_proxy
CHARLS,wealth,low,70,death_post,D2,DEAD,0.0209501265100951,exclude_explicit_proxy
CHARLS,wealth,low,71,death_post,D2,DEAD,0.0230270775553989,exclude_explicit_proxy
CHARLS,wealth,low,72,death_post,D2,DEAD,0.0254396219149487,exclude_explicit_proxy
CHARLS,wealth,low,73,death_post,D2,DEAD,0.0282052390776319,exclude_explicit_proxy
CHARLS,wealth,low,74,death_post,D2,DEAD,0.0313345795006604,exclude_explicit_proxy
CHARLS,wealth,low,75,death_post,D2,DEAD,0.0348273602708755,exclude_explicit_proxy
CHARLS,wealth,low,76,death_post,D2,DEAD,0.0386676248748314,exclude_explicit_proxy
CHARLS,wealth,low,77,death_post,D2,DEAD,0.0428185872999555,exclude_explicit_proxy
CHARLS,wealth,low,78,death_post,D2,DEAD,0.0472174708838159,exclude_explicit_proxy
CHARLS,wealth,low,79,death_post,D2,DEAD,0.0517709703698406,exclude_explicit_proxy
CHARLS,wealth,low,80,death_post,D2,DEAD,0.0563521818551999,exclude_explicit_proxy
CHARLS,wealth,low,81,death_post,D2,DEAD,0.0608277099786488,exclude_explicit_proxy
CHARLS,wealth,low,82,death_post,D2,DEAD,0.0651591140557655,exclude_explicit_proxy
CHARLS,wealth,low,83,death_post,D2,DEAD,0.0693499777665219,exclude_explicit_proxy
CHARLS,wealth,low,84,death_post,D2,DEAD,0.0734225410699824,exclude_explicit_proxy
CHARLS,wealth,low,85,death_post,D2,DEAD,0.0774174572111306,exclude_explicit_proxy
CHARLS,wealth,low,86,death_post,D2,DEAD,0.0813934167503503,exclude_explicit_proxy
CHARLS,wealth,low,87,death_post,D2,DEAD,0.0854269733826568,exclude_explicit_proxy
CHARLS,wealth,low,88,death_post,D2,DEAD,0.0896129142606059,exclude_explicit_proxy
CHARLS,wealth,low,89,death_post,D2,DEAD,0.0940655287819219,exclude_explicit_proxy
CHARLS,wealth,low,90,death_post,D2,DEAD,0.0989211594969575,exclude_explicit_proxy
CHARLS,wealth,low,91,death_post,D2,DEAD,0.104311369692527,exclude_explicit_proxy
CHARLS,wealth,low,92,death_post,D2,DEAD,0.110261708556974,exclude_explicit_proxy
CHARLS,wealth,low,93,death_post,D2,DEAD,0.116763136476845,exclude_explicit_proxy
CHARLS,wealth,low,94,death_post,D2,DEAD,0.123797563430774,exclude_explicit_proxy
CHARLS,wealth,low,95,death_post,D2,DEAD,0.131335186946065,exclude_explicit_proxy
CHARLS,wealth,low,96,death_post,D2,DEAD,0.131335186946065,exclude_explicit_proxy
CHARLS,wealth,low,97,death_post,D2,DEAD,0.131335186946065,exclude_explicit_proxy
CHARLS,wealth,low,98,death_post,D2,DEAD,0.131335186946065,exclude_explicit_proxy
CHARLS,wealth,low,99,death_post,D2,DEAD,0.131335186946065,exclude_explicit_proxy
ELSA,education,high,60,onset,I0,D1,0.0204252092044182,exclude_explicit_proxy
ELSA,education,high,61,onset,I0,D1,0.0206581072215661,exclude_explicit_proxy
ELSA,education,high,62,onset,I0,D1,0.020915283650564,exclude_explicit_proxy
ELSA,education,high,63,onset,I0,D1,0.0212195136720065,exclude_explicit_proxy
ELSA,education,high,64,onset,I0,D1,0.0215950765082274,exclude_explicit_proxy
ELSA,education,high,65,onset,I0,D1,0.0220684046865701,exclude_explicit_proxy
ELSA,education,high,66,onset,I0,D1,0.0226690448143892,exclude_explicit_proxy
ELSA,education,high,67,onset,I0,D1,0.0234309992346592,exclude_explicit_proxy
ELSA,education,high,68,onset,I0,D1,0.0243945563184374,exclude_explicit_proxy
ELSA,education,high,69,onset,I0,D1,0.0256087735851804,exclude_explicit_proxy
ELSA,education,high,70,onset,I0,D1,0.0271348607928262,exclude_explicit_proxy
ELSA,education,high,71,onset,I0,D1,0.0290359784951363,exclude_explicit_proxy
ELSA,education,high,72,onset,I0,D1,0.0313295360239986,exclude_explicit_proxy
ELSA,education,high,73,onset,I0,D1,0.0340170414894284,exclude_explicit_proxy
ELSA,education,high,74,onset,I0,D1,0.0370920337167038,exclude_explicit_proxy
ELSA,education,high,75,onset,I0,D1,0.0405343051028521,exclude_explicit_proxy
ELSA,education,high,76,onset,I0,D1,0.0443036236086247,exclude_explicit_proxy
ELSA,education,high,77,onset,I0,D1,0.0483333220582115,exclude_explicit_proxy
ELSA,education,high,78,onset,I0,D1,0.052524433226674,exclude_explicit_proxy
ELSA,education,high,79,onset,I0,D1,0.0567413788043071,exclude_explicit_proxy
ELSA,education,high,80,onset,I0,D1,0.0608105073500104,exclude_explicit_proxy
ELSA,education,high,81,onset,I0,D1,0.0645750162454802,exclude_explicit_proxy
ELSA,education,high,82,onset,I0,D1,0.0680810731368205,exclude_explicit_proxy
ELSA,education,high,83,onset,I0,D1,0.0714633748532906,exclude_explicit_proxy
ELSA,education,high,84,onset,I0,D1,0.0748954096598996,exclude_explicit_proxy
ELSA,education,high,85,onset,I0,D1,0.0785888109697777,exclude_explicit_proxy
ELSA,education,high,86,onset,I0,D1,0.0827979078949907,exclude_explicit_proxy
ELSA,education,high,87,onset,I0,D1,0.0878315254493338,exclude_explicit_proxy
ELSA,education,high,88,onset,I0,D1,0.0940747762282228,exclude_explicit_proxy
ELSA,education,high,89,onset,I0,D1,0.102025083180685,exclude_explicit_proxy
ELSA,education,high,90,onset,I0,D1,0.112349464159786,exclude_explicit_proxy
ELSA,education,high,91,onset,I0,D1,0.125840304213076,exclude_explicit_proxy
ELSA,education,high,92,onset,I0,D1,0.143003995703292,exclude_explicit_proxy
ELSA,education,high,93,onset,I0,D1,0.164280618500963,exclude_explicit_proxy
ELSA,education,high,94,onset,I0,D1,0.190092208149584,exclude_explicit_proxy
ELSA,education,high,95,onset,I0,D1,0.220755847669881,exclude_explicit_proxy
ELSA,education,high,96,onset,I0,D1,0.220755847669881,exclude_explicit_proxy
ELSA,education,high,97,onset,I0,D1,0.220755847669881,exclude_explicit_proxy
ELSA,education,high,98,onset,I0,D1,0.220755847669881,exclude_explicit_proxy
ELSA,education,high,99,onset,I0,D1,0.220755847669881,exclude_explicit_proxy
ELSA,education,low,60,onset,I0,D1,0.032660374821665,exclude_explicit_proxy
ELSA,education,low,61,onset,I0,D1,0.0330327840567013,exclude_explicit_proxy
ELSA,education,low,62,onset,I0,D1,0.0334440150253687,exclude_explicit_proxy
ELSA,education,low,63,onset,I0,D1,0.0339304857602765,exclude_explicit_proxy
ELSA,education,low,64,onset,I0,D1,0.0345310192910375,exclude_explicit_proxy
ELSA,education,low,65,onset,I0,D1,0.0352878818310296,exclude_explicit_proxy
ELSA,education,low,66,onset,I0,D1,0.0362483190785101,exclude_explicit_proxy
ELSA,education,low,67,onset,I0,D1,0.0374667015544976,exclude_explicit_proxy
ELSA,education,low,68,onset,I0,D1,0.0390074512821166,exclude_explicit_proxy
ELSA,education,low,69,onset,I0,D1,0.0409490123525504,exclude_explicit_proxy
ELSA,education,low,70,onset,I0,D1,0.0433892605631527,exclude_explicit_proxy
ELSA,education,low,71,onset,I0,D1,0.04642919107824,exclude_explicit_proxy
ELSA,education,low,72,onset,I0,D1,0.0500966418161002,exclude_explicit_proxy
ELSA,education,low,73,onset,I0,D1,0.0543940242790042,exclude_explicit_proxy
ELSA,education,low,74,onset,I0,D1,0.0593110069013803,exclude_explicit_proxy
ELSA,education,low,75,onset,I0,D1,0.0648152772657287,exclude_explicit_proxy
ELSA,education,low,76,onset,I0,D1,0.0708425034247705,exclude_explicit_proxy
ELSA,education,low,77,onset,I0,D1,0.07728608304565,exclude_explicit_proxy
ELSA,education,low,78,onset,I0,D1,0.0839877652811318,exclude_explicit_proxy
ELSA,education,low,79,onset,I0,D1,0.0907307573254077,exclude_explicit_proxy
ELSA,education,low,80,onset,I0,D1,0.0972373865682287,exclude_explicit_proxy
ELSA,education,low,81,onset,I0,D1,0.103256922050829,exclude_explicit_proxy
ELSA,education,low,82,onset,I0,D1,0.108863186891068,exclude_explicit_proxy
ELSA,education,low,83,onset,I0,D1,0.114271564387441,exclude_explicit_proxy
ELSA,education,low,84,onset,I0,D1,0.119759466227908,exclude_explicit_proxy
ELSA,education,low,85,onset,I0,D1,0.125665299061255,exclude_explicit_proxy
ELSA,education,low,86,onset,I0,D1,0.132395740931513,exclude_explicit_proxy
ELSA,education,low,87,onset,I0,D1,0.140444610071036,exclude_explicit_proxy
ELSA,education,low,88,onset,I0,D1,0.150427710293092,exclude_explicit_proxy
ELSA,education,low,89,onset,I0,D1,0.163140432224897,exclude_explicit_proxy
ELSA,education,low,90,onset,I0,D1,0.179649352608741,exclude_explicit_proxy
ELSA,education,low,91,onset,I0,D1,0.20122151318687,exclude_explicit_proxy
ELSA,education,low,92,onset,I0,D1,0.228666646883352,exclude_explicit_proxy
ELSA,education,low,93,onset,I0,D1,0.262688451436561,exclude_explicit_proxy
ELSA,education,low,94,onset,I0,D1,0.303961771294877,exclude_explicit_proxy
ELSA,education,low,95,onset,I0,D1,0.352993629431864,exclude_explicit_proxy
ELSA,education,low,96,onset,I0,D1,0.352993629431864,exclude_explicit_proxy
ELSA,education,low,97,onset,I0,D1,0.352993629431864,exclude_explicit_proxy
ELSA,education,low,98,onset,I0,D1,0.352993629431864,exclude_explicit_proxy
ELSA,education,low,99,onset,I0,D1,0.352993629431864,exclude_explicit_proxy
ELSA,education,high,60,recovery,D1,R1,0.247704478847331,exclude_explicit_proxy
ELSA,education,high,61,recovery,D1,R1,0.243840685363008,exclude_explicit_proxy
ELSA,education,high,62,recovery,D1,R1,0.240057548090048,exclude_explicit_proxy
ELSA,education,high,63,recovery,D1,R1,0.236373252340652,exclude_explicit_proxy
ELSA,education,high,64,recovery,D1,R1,0.232804810277308,exclude_explicit_proxy
ELSA,education,high,65,recovery,D1,R1,0.229368147392339,exclude_explicit_proxy
ELSA,education,high,66,recovery,D1,R1,0.226078200198579,exclude_explicit_proxy
ELSA,education,high,67,recovery,D1,R1,0.222949023825875,exclude_explicit_proxy
ELSA,education,high,68,recovery,D1,R1,0.219993908442319,exclude_explicit_proxy
ELSA,education,high,69,recovery,D1,R1,0.217225503658929,exclude_explicit_proxy
ELSA,education,high,70,recovery,D1,R1,0.214655950329809,exclude_explicit_proxy
ELSA,education,high,71,recovery,D1,R1,0.212265624837157,exclude_explicit_proxy
ELSA,education,high,72,recovery,D1,R1,0.209911757758564,exclude_explicit_proxy
ELSA,education,high,73,recovery,D1,R1,0.207427215059955,exclude_explicit_proxy
ELSA,education,high,74,recovery,D1,R1,0.204652990867435,exclude_explicit_proxy
ELSA,education,high,75,recovery,D1,R1,0.201439835319094,exclude_explicit_proxy
ELSA,education,high,76,recovery,D1,R1,0.197651009043054,exclude_explicit_proxy
ELSA,education,high,77,recovery,D1,R1,0.193165981144478,exclude_explicit_proxy
ELSA,education,high,78,recovery,D1,R1,0.187884821804807,exclude_explicit_proxy
ELSA,education,high,79,recovery,D1,R1,0.181732963466086,exclude_explicit_proxy
ELSA,education,high,80,recovery,D1,R1,0.174665926685865,exclude_explicit_proxy
ELSA,education,high,81,recovery,D1,R1,0.166661490351543,exclude_explicit_proxy
ELSA,education,high,82,recovery,D1,R1,0.157691912851312,exclude_explicit_proxy
ELSA,education,high,83,recovery,D1,R1,0.14777255346411,exclude_explicit_proxy
ELSA,education,high,84,recovery,D1,R1,0.136978193913901,exclude_explicit_proxy
ELSA,education,high,85,recovery,D1,R1,0.125442730766114,exclude_explicit_proxy
ELSA,education,high,86,recovery,D1,R1,0.113354580662165,exclude_explicit_proxy
ELSA,education,high,87,recovery,D1,R1,0.100947429753806,exclude_explicit_proxy
ELSA,education,high,88,recovery,D1,R1,0.0884865326863286,exclude_explicit_proxy
ELSA,education,high,89,recovery,D1,R1,0.0762514164603775,exclude_explicit_proxy
ELSA,education,high,90,recovery,D1,R1,0.0645164680990681,exclude_explicit_proxy
ELSA,education,high,91,recovery,D1,R1,0.0535772727968079,exclude_explicit_proxy
ELSA,education,high,92,recovery,D1,R1,0.0438028784784873,exclude_explicit_proxy
ELSA,education,high,93,recovery,D1,R1,0.0353943319621386,exclude_explicit_proxy
ELSA,education,high,94,recovery,D1,R1,0.0283772824596963,exclude_explicit_proxy
ELSA,education,high,95,recovery,D1,R1,0.0226626605314853,exclude_explicit_proxy
ELSA,education,high,96,recovery,D1,R1,0.0226626605314853,exclude_explicit_proxy
ELSA,education,high,97,recovery,D1,R1,0.0226626605314853,exclude_explicit_proxy
ELSA,education,high,98,recovery,D1,R1,0.0226626605314853,exclude_explicit_proxy
ELSA,education,high,99,recovery,D1,R1,0.0226626605314853,exclude_explicit_proxy
ELSA,education,low,60,recovery,D1,R1,0.170112021125945,exclude_explicit_proxy
ELSA,education,low,61,recovery,D1,R1,0.167458545815809,exclude_explicit_proxy
ELSA,education,low,62,recovery,D1,R1,0.164860461474763,exclude_explicit_proxy
ELSA,education,low,63,recovery,D1,R1,0.162330256937195,exclude_explicit_proxy
ELSA,education,low,64,recovery,D1,R1,0.159879615372331,exclude_explicit_proxy
ELSA,education,low,65,recovery,D1,R1,0.157519473674405,exclude_explicit_proxy
ELSA,education,low,66,recovery,D1,R1,0.155260089552114,exclude_explicit_proxy
ELSA,education,low,67,recovery,D1,R1,0.153111115420934,exclude_explicit_proxy
ELSA,education,low,68,recovery,D1,R1,0.151081678355862,exclude_explicit_proxy
ELSA,education,low,69,recovery,D1,R1,0.149180465526814,exclude_explicit_proxy
ELSA,education,low,70,recovery,D1,R1,0.147415814712902,exclude_explicit_proxy
ELSA,education,low,71,recovery,D1,R1,0.145774249317735,exclude_explicit_proxy
ELSA,education,low,72,recovery,D1,R1,0.144157721881232,exclude_explicit_proxy
ELSA,education,low,73,recovery,D1,R1,0.142451452450817,exclude_explicit_proxy
ELSA,education,low,74,recovery,D1,R1,0.140546243119754,exclude_explicit_proxy
ELSA,education,low,75,recovery,D1,R1,0.138339595960752,exclude_explicit_proxy
ELSA,education,low,76,recovery,D1,R1,0.135737604674557,exclude_explicit_proxy
ELSA,education,low,77,recovery,D1,R1,0.13265749419701,exclude_explicit_proxy
ELSA,education,low,78,recovery,D1,R1,0.129030637333783,exclude_explicit_proxy
ELSA,education,low,79,recovery,D1,R1,0.124805824522363,exclude_explicit_proxy
ELSA,education,low,80,recovery,D1,R1,0.119952509331419,exclude_explicit_proxy
ELSA,education,low,81,recovery,D1,R1,0.114455431324829,exclude_explicit_proxy
ELSA,education,low,82,recovery,D1,R1,0.108295538842019,exclude_explicit_proxy
ELSA,education,low,83,recovery,D1,R1,0.101483379927962,exclude_explicit_proxy
ELSA,education,low,84,recovery,D1,R1,0.0940703112245174,exclude_explicit_proxy
ELSA,education,low,85,recovery,D1,R1,0.0861482867224762,exclude_explicit_proxy
ELSA,education,low,86,recovery,D1,R1,0.077846702288373,exclude_explicit_proxy
ELSA,education,low,87,recovery,D1,R1,0.0693260428022911,exclude_explicit_proxy
ELSA,education,low,88,recovery,D1,R1,0.0607684729309065,exclude_explicit_proxy
ELSA,education,low,89,recovery,D1,R1,0.0523659589368411,exclude_explicit_proxy
ELSA,education,low,90,recovery,D1,R1,0.0443069371830144,exclude_explicit_proxy
ELSA,education,low,91,recovery,D1,R1,0.0367944019595159,exclude_explicit_proxy
ELSA,education,low,92,recovery,D1,R1,0.0300817983743531,exclude_explicit_proxy
ELSA,education,low,93,recovery,D1,R1,0.0243071961173257,exclude_explicit_proxy
ELSA,education,low,94,recovery,D1,R1,0.0194882098851996,exclude_explicit_proxy
ELSA,education,low,95,recovery,D1,R1,0.015563670891386,exclude_explicit_proxy
ELSA,education,low,96,recovery,D1,R1,0.015563670891386,exclude_explicit_proxy
ELSA,education,low,97,recovery,D1,R1,0.015563670891386,exclude_explicit_proxy
ELSA,education,low,98,recovery,D1,R1,0.015563670891386,exclude_explicit_proxy
ELSA,education,low,99,recovery,D1,R1,0.015563670891386,exclude_explicit_proxy
ELSA,education,high,60,recovery,D2,R1,0.280498851483324,exclude_explicit_proxy
ELSA,education,high,61,recovery,D2,R1,0.276123518264625,exclude_explicit_proxy
ELSA,education,high,62,recovery,D2,R1,0.27183951958601,exclude_explicit_proxy
ELSA,education,high,63,recovery,D2,R1,0.267667448370182,exclude_explicit_proxy
ELSA,education,high,64,recovery,D2,R1,0.263626569073165,exclude_explicit_proxy
ELSA,education,high,65,recovery,D2,R1,0.259734915613143,exclude_explicit_proxy
ELSA,education,high,66,recovery,D2,R1,0.256009401994718,exclude_explicit_proxy
ELSA,education,high,67,recovery,D2,R1,0.252465944150449,exclude_explicit_proxy
ELSA,education,high,68,recovery,D2,R1,0.249119591775451,exclude_explicit_proxy
ELSA,education,high,69,recovery,D2,R1,0.245984669202411,exclude_explicit_proxy
ELSA,education,high,70,recovery,D2,R1,0.243074924651172,exclude_explicit_proxy
ELSA,education,high,71,recovery,D2,R1,0.240368136471644,exclude_explicit_proxy
ELSA,education,high,72,recovery,D2,R1,0.237702633549928,exclude_explicit_proxy
ELSA,education,high,73,recovery,D2,R1,0.234889154453126,exclude_explicit_proxy
ELSA,education,high,74,recovery,D2,R1,0.231747642021134,exclude_explicit_proxy
ELSA,education,high,75,recovery,D2,R1,0.228109086734846,exclude_explicit_proxy
ELSA,education,high,76,recovery,D2,R1,0.223818645868196,exclude_explicit_proxy
ELSA,education,high,77,recovery,D2,R1,0.21873983106325,exclude_explicit_proxy
ELSA,education,high,78,recovery,D2,R1,0.212759482479439,exclude_explicit_proxy
ELSA,education,high,79,recovery,D2,R1,0.205793160326004,exclude_explicit_proxy
ELSA,education,high,80,recovery,D2,R1,0.197790496387642,exclude_explicit_proxy
ELSA,education,high,81,recovery,D2,R1,0.188726327628979,exclude_explicit_proxy
ELSA,education,high,82,recovery,D2,R1,0.178569239639238,exclude_explicit_proxy
ELSA,education,high,83,recovery,D2,R1,0.167336625160453,exclude_explicit_proxy
ELSA,education,high,84,recovery,D2,R1,0.155113166503503,exclude_explicit_proxy
ELSA,education,high,85,recovery,D2,R1,0.142050487219949,exclude_explicit_proxy
ELSA,education,high,86,recovery,D2,R1,0.128361949021148,exclude_explicit_proxy
ELSA,education,high,87,recovery,D2,R1,0.114312176501209,exclude_explicit_proxy
ELSA,education,high,88,recovery,D2,R1,0.100201542199624,exclude_explicit_proxy
ELSA,education,high,89,recovery,D2,R1,0.0863465805731151,exclude_explicit_proxy
