cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
ELSA,population_recovery_relapse,500,0,500,-1.82506831700114,500,-1.83642135683435,0.301650710153441,-2.51122087685252,-1.83390690149654,-1.28773900926414,-0.0113530398332089,0,0.00399201596806387
HRS,conditional_contribution_onset,500,0,500,-2.74259913915255,500,-2.73132026859274,0.208382940354283,-3.1664069254534,-2.72549221159565,-2.32996166719456,0.0112788705598081,0,0.00399201596806387
HRS,conditional_contribution_post_difficulty_mortality,496,4,500,-0.137438920689443,500,-0.140403658679476,0.0606939328952337,-0.266765784926622,-0.141758468137985,-0.0201604072947314,-0.002964737990033,0,0.0199600798403194
HRS,conditional_contribution_pre_difficulty_mortality,500,0,500,-1.29900380191075,500,-1.29682630112671,0.155008684516614,-1.62036371822647,-1.28601295951426,-0.993291605836768,0.00217750078404055,0,0.00399201596806387
HRS,conditional_contribution_recovery,500,0,500,-0.811680355041137,500,-0.806956677051327,0.113666783466979,-1.02794521399949,-0.80237266196851,-0.565181338295168,0.00472367798981022,0,0.00399201596806387
HRS,conditional_contribution_relapse,500,0,500,-0.489656712573152,500,-0.49423990624854,0.0863951630134911,-0.672692208673398,-0.493919811926352,-0.316002865608095,-0.00458319367538845,0,0.00399201596806387
HRS,conditional_fdfle_gap,500,0,500,-5.48037892936703,500,-5.46974681169879,0.279792167243253,-6.05046287354987,-5.47561564126883,-4.90762752372217,0.0106321176682362,0,0.00399201596806387
HRS,conditional_high_fdfle,0,500,500,22.0447440281458,500,22.0355517110271,0.231620395807692,21.5588411725478,22.0482591488182,22.4473373644039,-0.00919231711869273,0,0.00399201596806387
HRS,conditional_low_fdfle,0,500,500,16.5643650987788,500,16.5658048993283,0.187737337671083,16.1634716540011,16.5621701716549,16.9510761530279,0.00143980054950887,0,0.00399201596806387
HRS,conditional_recovery_relapse,500,0,500,-1.30133706761429,500,-1.30119658329987,0.145427918278481,-1.57447112724962,-1.29759821054324,-1.01161907815745,0.000140484314421485,0,0.00399201596806387
HRS,hazard_ratio_death_post,4,496,500,1.1252558307319,500,1.12964106811188,0.0590282902239266,1.01724708640201,1.12890340895319,1.25424501824661,0.00438523737998042,1,0.0199600798403194
HRS,hazard_ratio_death_pre,0,500,500,1.76891034014125,500,1.77038523583399,0.118581254802048,1.55327532317527,1.75831308903253,2.03706598231554,0.00147489569273707,1,0.00399201596806387
HRS,hazard_ratio_onset,0,500,500,1.78734346017754,500,1.78694299688978,0.0777196540965299,1.63025180379375,1.78639390226333,1.94782250468593,-0.00040046328776433,1,0.00399201596806387
HRS,hazard_ratio_recovery,500,0,500,0.646867059013188,500,0.649811054400558,0.0377881601334917,0.578923318812911,0.649560969810054,0.731474684527432,0.00294399538737,1,0.00399201596806387
HRS,hazard_ratio_relapse,0,500,500,1.49272073850643,500,1.50174901818704,0.103792409687576,1.29702126936539,1.50047607056048,1.73541021857958,0.00902827968061293,1,0.00399201596806387
HRS,initial_difficulty_high,0,500,500,0.0817837766177128,500,0.0818473118079941,0.00485379491729321,0.0722054098084303,0.0818787007625908,0.0909655370318707,6.35351902812942e-05,0,0.00399201596806387
HRS,initial_difficulty_low,0,500,500,0.256506000280329,500,0.256492373467286,0.00848913060742533,0.240087353002704,0.256338756391732,0.274616020292547,-1.36268130432882e-05,0,0.00399201596806387
HRS,population_contribution_initial_state,500,0,500,-1.67869275306639,500,-1.67574162240112,0.090933665052401,-1.85945289561068,-1.67308420830613,-1.50710165794203,0.0029511306652652,0,0.00399201596806387
HRS,population_contribution_onset,500,0,500,-2.27978315994165,500,-2.27029746774445,0.173897250880909,-2.63466794187701,-2.26815545779547,-1.93432636217578,0.00948569219720152,0,0.00399201596806387
HRS,population_contribution_post_difficulty_mortality,496,4,500,-0.182270025463037,500,-0.186031101696472,0.0801712243828274,-0.352657504672513,-0.186575285653286,-0.02685516711891,-0.00376107623343538,0,0.0199600798403194
HRS,population_contribution_pre_difficulty_mortality,500,0,500,-1.08962989340601,500,-1.087768600305,0.130542162669526,-1.35744843542351,-1.07899272144138,-0.828036410155697,0.0018612931010078,0,0.00399201596806387
HRS,population_contribution_recovery,500,0,500,-1.08216953038457,500,-1.07556281362289,0.149272697825639,-1.36781062484149,-1.0708884711206,-0.759048294973665,0.00660671676168145,0,0.00399201596806387
HRS,population_contribution_relapse,500,0,500,-0.675078348542201,500,-0.681594821038594,0.118699339543254,-0.929842744509015,-0.680521118445969,-0.43801870740505,-0.00651647249639253,0,0.00399201596806387
HRS,population_fdfle_gap,500,0,500,-6.98762371080385,500,-6.97699642680853,0.293786843598516,-7.5506507552023,-6.98312495752681,-6.356271534876,0.0106272839953201,0,0.00399201596806387
HRS,population_high_difficulty_years,0,500,500,5.50641319745801,500,5.50702533738021,0.192146995917107,5.1418432872549,5.49890230241202,5.90796982039271,0.00061213992220388,0,0.00399201596806387
HRS,population_high_fdfle,0,500,500,21.2181919810274,500,21.2099774058433,0.238663310751513,20.7180364422051,21.224528778971,21.6326546971814,-0.00821457518415159,0,0.00399201596806387
HRS,population_high_fdfle_percent,0,500,500,79.3957173148775,500,79.3889980818793,0.645413879484167,78.0577129338107,79.3925640410173,80.6030070294708,-0.00671923299819355,0,0.00399201596806387
