module,cohort,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
wealth_within_low_education,HRS,death_post,period_factor4,-0.0682776158735147,0.111761668749496,-0.610921585526364,0.541251493906873,0.934001144038415,0.750263735732096,1.1627353096226
wealth_within_low_education,HRS,death_post,period_factor5,-0.0415025207896018,0.11208643441484,-0.37027246879848,0.711179485048529,0.959346917026691,0.770133092057568,1.19504864379964
wealth_within_low_education,HRS,death_post,period_factor6,-0.126168444209663,0.114917440567968,-1.0979051011412,0.272245930259346,0.881466356373849,0.703697552737445,1.10414329905861
wealth_within_low_education,HRS,death_post,period_factor7,-0.0666068635647364,0.115889047403283,-0.574746838093776,0.565462525362451,0.935562932924112,0.745463283763446,1.17413965318688
wealth_within_low_education,HRS,death_post,period_factor8,-0.0567435081078913,0.11451796639867,-0.495498740436506,0.620248110903582,0.944836381160827,0.754878309458355,1.18259562631444
wealth_within_low_education,HRS,death_post,period_factor9,0.195746813941911,0.1122822641335,1.74334580311967,0.0812732291154088,1.21621893667093,0.975967078913109,1.51561311224172
wealth_within_low_education,HRS,death_post,period_factor10,-0.390777707307611,0.123388305174354,-3.16705628426798,0.00153990510902313,0.67653052711783,0.531198882022023,0.861623714982431
wealth_within_low_education,HRS,death_post,period_factor11,-0.0762966867341838,0.116793052498664,-0.653263915120779,0.513586151467517,0.926541273272416,0.736967806450989,1.16487955588106
wealth_within_low_education,HRS,death_post,period_factor12,-0.175649364964382,0.119343102215728,-1.47180156794377,0.141074470092609,0.838912083741471,0.663941095320728,1.05999385970752
wealth_within_low_education,HRS,death_post,period_factor13,-0.397706725027078,0.125952920133916,-3.1575824093973,0.0015908326448341,0.671859038212705,0.524885860557243,0.859986143937808
wealth_within_low_education,HRS,death_post,period_factor14,-0.0803121000133561,0.120804711197757,-0.664809337459408,0.506172449596505,0.922828286716651,0.728265693360613,1.1693699902773
wealth_within_low_education,HRS,death_post,period_factor15,-0.222739215939283,0.126270578997427,-1.76398348457579,0.0777347598024876,0.800323533703594,0.624858814993652,1.02505997071725
