cohort,exposure,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
ELSA,education,relapse,(Intercept),-1.89692847989122,0.217866751724929,-8.70682866877374,3.12494906989482e-18,0.150028728499937,0.0978864335834596,0.229946260695224
ELSA,education,relapse,sesmiddle,0.24292864866436,0.09077676840639,2.67611034110418,0.0074482119109959,1.27497764951471,1.06716562220899,1.52325747094177
ELSA,education,relapse,seslow,0.509551746517192,0.0902127752700155,5.64833245615219,1.62011639172961e-08,1.66454488964733,1.39477722473191,1.98648905396602
ELSA,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",0.485423338544098,0.121112997666142,4.00802017866163,6.12298897960517e-05,1.62486273028706,1.28151357922587,2.06020360226755
ELSA,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",0.756291125339447,0.210367384960315,3.59509686105628,0.000324270907431825,2.13036031063821,1.41053780100001,3.2175210405031
ELSA,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",1.54455109195131,0.373757463010496,4.13249565509796,3.58845552404415e-05,4.68586763111229,2.25237781408732,9.74852234779415
ELSA,education,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",1.53697533846774,0.552890300879148,2.77989202564018,0.00543769754034892,4.65050277991793,1.57351244835751,13.7445217726746
ELSA,education,relapse,sex_factormale,-0.0339232547042223,0.0475765479022234,-0.713024719110336,0.475830461126817,0.966645687300069,0.880581064721578,1.0611219366513
ELSA,education,relapse,period_factor3,-0.278993668934546,0.105437630322396,-2.6460540518738,0.00814368026916403,0.756544692933855,0.615296247216294,0.930218370412358
ELSA,education,relapse,period_factor4,-0.263464098480623,0.102163453905119,-2.57884878016464,0.00991301712050416,0.768385208140481,0.628949401593732,0.938733428464993
ELSA,education,relapse,period_factor5,-0.294154836161637,0.0997838845143479,-2.94791927166696,0.00319920597204199,0.745161104625252,0.612791059770363,0.90612462925684
ELSA,education,relapse,period_factor6,-0.36017013171093,0.102332207028744,-3.51961657203155,0.000432171073346582,0.697557639300479,0.570785807743701,0.852485562088378
ELSA,education,relapse,period_factor7,-0.418104373038891,0.103874211861069,-4.02510272326402,5.69504499309106e-05,0.658293516744241,0.537031875218237,0.806936001725032
ELSA,education,relapse,period_factor8,-0.37419237061105,0.10324812581045,-3.62420496908599,0.000289851676246322,0.687844578019039,0.561828465504907,0.842125653218717
ELSA,education,relapse,period_factor9,-0.625387944647537,0.112449159572931,-5.56151728499073,2.67439184462163e-08,0.535053816986259,0.429218872688767,0.666985086835062
ELSA,education,relapse,period_factor10,-0.364856171032401,0.125153795402314,-2.91526253646203,0.00355389443884838,0.694296503646274,0.543265238280962,0.887315441902318
ELSA,education,relapse,proxy_factorself,-0.158839166609142,0.166500206062235,-0.953987807977673,0.340089813858134,0.853133560298916,0.615586645642436,1.18234675306954
