"file_role","variable","storage_class","variable_label","value_labels","nonmissing_n","unique_nonmissing_n"
"wave11_core_selected","iademut","haven_labelled/vctrs_vctr/double","Whether respondent or spouse received shares in de-mutualised building societies","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes - all of them=1 | Yes - some of them=2 | No - none of them=3",7842,5
"wave11_core_selected","iauit","haven_labelled/vctrs_vctr/double","Amount held in Unit/Investment Trusts by respondent (and spouse)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,97
"wave11_core_selected","iauiti","haven_labelled/vctrs_vctr/double","Income received from Unit/Investment Trusts in the last year after tax","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,32
"wave11_core_selected","iabg","haven_labelled/vctrs_vctr/double","Amount held in Bonds and Gilts by respondent (and spouse)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,90
"wave11_core_selected","iabgi","haven_labelled/vctrs_vctr/double","Income received from Bonds and Gilts in the last year after tax","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,34
"wave11_core_selected","iasio","haven_labelled/vctrs_vctr/double","Amount held in other savings or investments by respondent (and spouse)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,98
"wave11_core_selected","iasioi","haven_labelled/vctrs_vctr/double","Interest received from other savings or investments in the last year after tax","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,40
"wave11_core_selected","iali","haven_labelled/vctrs_vctr/double","Whether respondent or spouse have any life insurance policies","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,5
"wave11_core_selected","ialiw","haven_labelled/vctrs_vctr/double","Whether it is respondent, spouse or both who have life insurance policies","Refused=-9 | Don't know=-8 | Not applicable=-1 | Respondent only=1 | Spouse / partner only=2 | Both=3",7842,5
"wave11_core_selected","ialiya","haven_labelled/vctrs_vctr/double","Life insurance lump sum pay out on death (respondent)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,188
"wave11_core_selected","ialipa","haven_labelled/vctrs_vctr/double","Life insurance lump sum pay out on death (partner)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,106
"wave11_core_selected","iadoc","haven_labelled/vctrs_vctr/double","Whether respondent consulted documents during the financial assets questions (in","Refused=-9 | Don't know=-8 | Not applicable=-1 | Respondent consulted documents frequently=1 | Respondent consulted documents occasionally=2 | Respondent did not consult documents=3",7842,4
"wave11_core_selected","iainta","haven_labelled/vctrs_vctr/double","Accuracy of answers to financial assets questions (interviewer coded)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Very accurate=1 | Fairly accurate=2 | Not very accurate=3 | Not at all accurate=4",7842,7
"wave11_core_selected","iapropho","haven_labelled/vctrs_vctr/double","Assets held (respondent or spouse): houses, flats, holiday homes","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapropfa","haven_labelled/vctrs_vctr/double","Assets held (respondent or spouse): farm or business property","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapropol","haven_labelled/vctrs_vctr/double","Assets held (respondent or spouse): other land","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapropow","haven_labelled/vctrs_vctr/double","Assets held (respondent or spouse): money owed by others","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iaproptr","haven_labelled/vctrs_vctr/double","Assets held (respondent or spouse): a trust","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapropin","haven_labelled/vctrs_vctr/double","Assets held (respondent or spouse): a convenant or inheritance","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iaprop95","haven_labelled/vctrs_vctr/double","Assets held (respondent or spouse): other assets (including art & antiques)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iaprop96","haven_labelled/vctrs_vctr/double","Assets held (respondent or spouse): none of these","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iair","haven_labelled/vctrs_vctr/double","Whether any income or rent received from property in the last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,4
"wave11_core_selected","iaira","haven_labelled/vctrs_vctr/double","Income or rent from property in last year, after expenses/taxes","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,124
"wave11_core_selected","iafbpr","haven_labelled/vctrs_vctr/double","Whether any income received on farm/business property in the last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,4
"wave11_core_selected","iafba","haven_labelled/vctrs_vctr/double","Amount of income received from farm/bus prop in last year, after expenses/taxes","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,28
"wave11_core_selected","iaregp","haven_labelled/vctrs_vctr/double","Whether any regular payments received from people living elsewhere (respondent)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,5
"wave11_core_selected","iapkli","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: life insurance","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkpp","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: pension payout","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkpap","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: personal accident plan","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkoip","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: other insurance payout","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkrp","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: redundancy payout","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkiob","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: inheritance/bequest","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkgw","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: gambling win","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapksg","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: substantial gift","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapk95","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: other payment","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapk96","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: none of these","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkmli","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: life insurance (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkmpp","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: pension payout (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkmpap","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: personal accident plan","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkmoip","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: other insurance payout","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkmrp","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: redundancy payout (merg","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkmiob","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: inheritance/bequest (me","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkmgw","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: gambling win (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkmsg","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: substantial gift (merge","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkmppi","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: PPI mis-selling compens","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,4
"wave11_core_selected","iapkm85","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: other answer - not code","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkm86","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: irrelevant answer - not","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iapkm96","haven_labelled/vctrs_vctr/double","Lump sums received by respondent (or spouse) in last yr: none of these (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iadebt","haven_labelled/vctrs_vctr/double","Whether respondent (or spouse) currently owe any money on credit or store cards","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,5
"wave11_core_selected","iadebm","haven_labelled/vctrs_vctr/double","Outstanding balance on credit/store cards after last monthly payment made","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,170
"wave11_core_selected","iaregr","haven_labelled/vctrs_vctr/double","Whether respondent (and spouse) make regular repayments on these private loans","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,4
"wave11_core_selected","ialoanhp","haven_labelled/vctrs_vctr/double","Current loans (respondent or spouse): hire purchase agreements","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","ialoanpl","haven_labelled/vctrs_vctr/double","Current loans (respondent or spouse): personal loans","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","ialoanod","haven_labelled/vctrs_vctr/double","Current loans (respondent or spouse): overdraft","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","ialoanmo","haven_labelled/vctrs_vctr/double","Current loans (respondent or spouse): catalogue/mail order purchase agreements","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","ialoansf","haven_labelled/vctrs_vctr/double","Current loans (respondent or spouse): DWP social fund loan","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","ialoanml","haven_labelled/vctrs_vctr/double","Current loans (respondent or spouse): loan from a money lender or tally man","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","ialoan96","haven_labelled/vctrs_vctr/double","Current loans (respondent or spouse): none of these","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",7842,5
"wave11_core_selected","iai","haven_labelled/vctrs_vctr/double","Whether respondent (or partner) ever received an inheritance/trust","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,5
"wave11_core_selected","iain","haven_labelled/vctrs_vctr/double","How many inheritances respondent (or your partner) received","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,16
"wave11_core_selected","iaiwn","haven_labelled/vctrs_vctr/double","Largest inheritance: when received: whether answer in years or age","Refused=-9 | Don't know=-8 | Not applicable=-1 | Year=1 | Age=2",7842,5
"wave11_core_selected","iaiy","haven_labelled/vctrs_vctr/double","Largest inheritance: when received: years","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,61
"wave11_core_selected","iaiag","haven_labelled/vctrs_vctr/double","Largest inheritance: when received: age","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,64
"wave11_core_selected","iaiwn2","haven_labelled/vctrs_vctr/double","2nd largest inheritance: when received: whether answer in years or age","Refused=-9 | Don't know=-8 | Not applicable=-1 | Year=1 | Age=2",7842,5
"wave11_core_selected","iaiy2","haven_labelled/vctrs_vctr/double","2nd largest inheritance: when received: years","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,54
"wave11_core_selected","iaiag2","haven_labelled/vctrs_vctr/double","2nd largest inheritance: when received: age","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,37
"wave11_core_selected","iaiwn3","haven_labelled/vctrs_vctr/double","3rd largest inheritance: when received: whether answer in years or age","Refused=-9 | Don't know=-8 | Not applicable=-1 | Year=1 | Age=2",7842,5
"wave11_core_selected","iaiy3","haven_labelled/vctrs_vctr/double","3rd largest inheritance: when received: years","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,51
"wave11_core_selected","iaiag3","haven_labelled/vctrs_vctr/double","3rd largest inheritance: when received: age","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,16
"wave11_core_selected","iag","haven_labelled/vctrs_vctr/double","Whether respondent (or partner) ever received a substantial gift (>£1,000)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,5
"wave11_core_selected","iagn","haven_labelled/vctrs_vctr/double","How many gifts respondent (or your partner) received","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,16
"wave11_core_selected","iagwn","haven_labelled/vctrs_vctr/double","Largest gift: when received: whether answer in years or age","Refused=-9 | Don't know=-8 | Not applicable=-1 | Year=1 | Age=2",7842,4
"wave11_core_selected","iagy","haven_labelled/vctrs_vctr/double","Largest gift: when received: year","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,53
"wave11_core_selected","iagag","haven_labelled/vctrs_vctr/double","Largest gift: when received: age","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,25
"wave11_core_selected","iagwn2","haven_labelled/vctrs_vctr/double","2nd largest gift: when received: whether answer in years or age","Refused=-9 | Don't know=-8 | Not applicable=-1 | Year=1 | Age=2",7842,4
"wave11_core_selected","iagy2","haven_labelled/vctrs_vctr/double","2nd largest gift: when received: years","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,34
"wave11_core_selected","iagag2","haven_labelled/vctrs_vctr/double","2nd largest gift: when received: age","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,15
"wave11_core_selected","iagwn3","haven_labelled/vctrs_vctr/double","3rd largest gift: when received: whether answer in years or age","Refused=-9 | Don't know=-8 | Not applicable=-1 | Year=1 | Age=2",7842,4
"wave11_core_selected","iagy3","haven_labelled/vctrs_vctr/double","3rd largest gift: when received: years","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,19
"wave11_core_selected","iagag3","haven_labelled/vctrs_vctr/double","3rd largest gift: when received: age","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,8
"wave11_core_selected","iafcon","haven_labelled/vctrs_vctr/double","How respondent (and partner) getting along financially these days","Refused=-9 | Don't know=-8 | Not applicable=-1 | Manage very well=1 | Manage quite well=2 | Get by alright=3 | Don't manage very well=4 | Have some financial difficulties=5 | Have severe financial difficulties=6",7842,9
"wave11_core_selected","iapyw","haven_labelled/vctrs_vctr/double","Whether person 1 (non eligible HH member) did any work for pay in last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,3
"wave11_core_selected","iaern","haven_labelled/vctrs_vctr/double","Earnings from person 1 (non-eligible HH member) from all jobs in last year (gros","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,2
"wave11_core_selected","iapyw2","haven_labelled/vctrs_vctr/double","Whether person 2 (non eligible HH member) did any work for pay in last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,5
"wave11_core_selected","iaern2","haven_labelled/vctrs_vctr/double","Earnings from person 2 (non-eligible HH member) from all jobs in last year (gros","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,2
"wave11_core_selected","iapyw3","haven_labelled/vctrs_vctr/double","Whether person 3 (non eligible HH member) did any work for pay in last year (gro","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,4
"wave11_core_selected","iaern3","haven_labelled/vctrs_vctr/double","Earnings from person 3 (non-eligible HH member) from all jobs in last year (gros","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,2
"wave11_core_selected","iapyw4","haven_labelled/vctrs_vctr/double","Whether person 4 (non eligible HH member) did any work for pay in last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,4
"wave11_core_selected","iaern4","haven_labelled/vctrs_vctr/double","Earnings from person 4 (non-eligible HH member) from all jobs in last year (gros","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,2
"wave11_core_selected","iapyw5","haven_labelled/vctrs_vctr/double","Whether person 5 (non eligible HH member) did any work for pay in last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,4
"wave11_core_selected","iaern5","haven_labelled/vctrs_vctr/double","Earnings from person 5 (non-eligible HH member) from all jobs in last year (gros","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,2
"wave11_core_selected","iapyw6","haven_labelled/vctrs_vctr/double","Whether person 6 (non eligible HH member) did any work for pay in last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,4
"wave11_core_selected","iaern6","haven_labelled/vctrs_vctr/double","Earnings from person 6 (non-eligible HH member) from all jobs in last year (gros","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,2
"wave11_core_selected","iapyw7","haven_labelled/vctrs_vctr/double","Whether person 7 (non eligible HH member) did any work for pay in last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,4
"wave11_core_selected","iaern7","haven_labelled/vctrs_vctr/double","Earnings from person 7 (non-eligible HH member) from all jobs in last year (gros","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,2
"wave11_core_selected","iapyw8","haven_labelled/vctrs_vctr/double","Whether person 8 (non eligible HH member) did any work for pay in last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,3
"wave11_core_selected","iaern8","haven_labelled/vctrs_vctr/double","Earnings from person 8 (non-eligible HH member) from all jobs in last year (gros","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,2
"wave11_core_selected","iapyw9","haven_labelled/vctrs_vctr/double","Whether person 9 (non eligible HH member) did any work for pay in last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,3
"wave11_core_selected","iaern9","haven_labelled/vctrs_vctr/double","Earnings from person 9 (non-eligible HH member) from all jobs in last year (gros","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,2
"wave11_core_selected","iapyw10","haven_labelled/vctrs_vctr/double","Whether person 10 (non eligible HH member) did any work for pay in last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,2
"wave11_core_selected","iaern10","haven_labelled/vctrs_vctr/double","Earnings from person 10 (non-eligible HH member) from all jobs in last year (gro","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,2
"wave11_core_selected","iapyw11","haven_labelled/vctrs_vctr/double","Whether person 11 (non eligible HH member) did any work for pay in last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,2
"wave11_core_selected","iaern11","haven_labelled/vctrs_vctr/double","Earnings from person 11 (non-eligible HH member) from all jobs in last year (gro","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,2
"wave11_core_selected","iapyw12","haven_labelled/vctrs_vctr/double","Whether person 12 (non eligible HH member) did any work for pay in last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,1
"wave11_core_selected","iaern12","haven_labelled/vctrs_vctr/double","Earnings from person 12 (non-eligible HH member) from all jobs in last year (gro","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,1
"wave11_core_selected","iapyw13","haven_labelled/vctrs_vctr/double","Whether person 13 (non eligible HH member) did any work for pay in last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,1
"wave11_core_selected","iaern13","haven_labelled/vctrs_vctr/double","Earnings from person 13 (non-eligible HH member) from all jobs in last year (gro","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,1
"wave11_core_selected","iapyw14","haven_labelled/vctrs_vctr/double","Whether person 14 (non eligible HH member) did any work for pay in last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,1
"wave11_core_selected","iaern14","haven_labelled/vctrs_vctr/double","Earnings from person 14 (non-eligible HH member) from all jobs in last year (gro","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,1
"wave11_core_selected","iapyw15","haven_labelled/vctrs_vctr/double","Whether person 15 (non eligible HH member) did any work for pay in last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,1
"wave11_core_selected","iaern15","haven_labelled/vctrs_vctr/double","Earnings from person 15 (non-eligible HH member) from all jobs in last year (gro","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,1
"wave11_core_selected","iapyw16","haven_labelled/vctrs_vctr/double","Whether person 16 (non eligible HH member) did any work for pay in last year","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,1
"wave11_core_selected","iaern16","haven_labelled/vctrs_vctr/double","Earnings from person 16 (non-eligible HH member) from all jobs in last year (gro","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,1
"wave11_core_selected","iarec","haven_labelled/vctrs_vctr/double","Unearned income received by all non-eligible HH members in last year (gross)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Approximate amount response was given in brackets questions=1",7842,2
"wave11_core_selected","hoeli","haven_labelled/vctrs_vctr/double","Computed: Whether at least one person named at howhn is eligible for interview","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",7842,3
"wave11_core_selected","hobaml","haven_labelled/vctrs_vctr/double","Monthly last rent payment (person 1) - bracket min value (hoba)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,4
"wave11_core_selected","hobamu","haven_labelled/vctrs_vctr/double","Monthly last rent payment (person 1) - bracket max value (hoba)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,3
"wave11_core_selected","hobame","haven_labelled/vctrs_vctr/double","Monthly last rent payment (person 1) - bracket entry point (hoba)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,3
"wave11_core_selected","hobamr","haven_labelled/vctrs_vctr/double","Monthly last rent payment (person 1) - bracket result (hoba)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","hoba2ml","haven_labelled/vctrs_vctr/double","Monthly last rent payment (person 2) - bracket min value (hoba2)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,4
"wave11_core_selected","hoba2mu","haven_labelled/vctrs_vctr/double","Monthly last rent payment (person 2) - bracket max value (hoba2)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,4
"wave11_core_selected","hoba2me","haven_labelled/vctrs_vctr/double","Monthly last rent payment (person 2) - bracket entry point (hoba2)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,3
"wave11_core_selected","hoba2mr","haven_labelled/vctrs_vctr/double","Monthly last rent payment (person 2) - bracket result (hoba2)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","hoba3ml","haven_labelled/vctrs_vctr/double","Monthly last rent payment (person 3) - bracket min value (hoba3)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,4
"wave11_core_selected","hoba3mu","haven_labelled/vctrs_vctr/double","Monthly last rent payment (person 3) - bracket max value (hoba3)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,5
"wave11_core_selected","hoba3me","haven_labelled/vctrs_vctr/double","Monthly last rent payment (person 3) - bracket entry point (hoba3)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","hoba3mr","haven_labelled/vctrs_vctr/double","Monthly last rent payment (person 3) - bracket result (hoba3)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,6
"wave11_core_selected","hoba4ml","haven_labelled/vctrs_vctr/double","Monthly last rent payment (person 4) - bracket min value (hoba4)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,4
"wave11_core_selected","hoba4mu","haven_labelled/vctrs_vctr/double","Monthly last rent payment (person 4) - bracket max value (hoba4)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,3
"wave11_core_selected","hoba4me","haven_labelled/vctrs_vctr/double","Monthly last rent payment (person 4) - bracket entry point (hoba4)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
