"file_role","variable","storage_class","variable_label","value_labels","nonmissing_n","unique_nonmissing_n"
"wave11_eol_all","eicogp","haven_labelled/vctrs_vctr/double","Difficulty using their intelligence to understand what's going on and to reason","Refused=-9 | Don't know=-8 | Not applicable=-1 | No difficulty=1 | slight difficulty=2 | Great difficulty=3",347,4
"wave11_eol_all","eicogq","haven_labelled/vctrs_vctr/double","Whether ever forgot what had been said and repeated the same question again and","Refused=-9 | Don't know=-8 | Not applicable=-1 | No=1 | Yes, occasionally=2 | Yes, frequently=3",347,4
"wave11_eol_all","eicogr","haven_labelled/vctrs_vctr/double","Difficulty interpreting surroundings or distinguishing between different types o","Refused=-9 | Don't know=-8 | Not applicable=-1 | No difficulty=1 | slight difficulty=2 | Great difficulty=3",347,4
"wave11_eol_all","eicogs","haven_labelled/vctrs_vctr/double","Difficulty finding their way about or finding the toilet","Refused=-9 | Don't know=-8 | Not applicable=-1 | No difficulty=1 | slight difficulty=2 | Great difficulty=3",347,4
"wave11_eol_all","eicogt","haven_labelled/vctrs_vctr/double","Whether sometimes had difficulty finding the right word or used the wrong words","Refused=-9 | Don't know=-8 | Not applicable=-1 | No=1 | Yes, occasionally=2 | Yes, frequently=3",347,4
"wave11_eol_all","eicogu","haven_labelled/vctrs_vctr/double","Whether the deceased repeated the same word or phrase over and over again","Refused=-9 | Don't know=-8 | Not applicable=-1 | No=1 | Yes, occasionally=2 | Yes, frequently=3",347,4
"wave11_eol_all","eicogv","haven_labelled/vctrs_vctr/double","Whether the deceased's thinking seemed muddled at times","Refused=-9 | Don't know=-8 | Not applicable=-1 | No=1 | Yes, occasionally=2 | Yes, frequently=3",347,4
"wave11_eol_all","eicogw","haven_labelled/vctrs_vctr/double","Whether the deceased forgot the names of family or friends","Refused=-9 | Don't know=-8 | Not applicable=-1 | No=1 | Yes, occasionally=2 | Yes, frequently=3",347,4
"wave11_eol_all","eicogx","haven_labelled/vctrs_vctr/double","Whether the deceased forgot what they wanted to say in the middle of a conversat","Refused=-9 | Don't know=-8 | Not applicable=-1 | No=1 | Yes, occasionally=2 | Yes, frequently=3",347,4
"wave11_eol_all","eicogy","haven_labelled/vctrs_vctr/double","Whether the deceased tended to talk about what happened long ago, rather than th","Refused=-9 | Don't know=-8 | Not applicable=-1 | No=1 | Yes, occasionally=2 | Yes, frequently=3",347,4
"wave11_eol_all","eicogz","haven_labelled/vctrs_vctr/double","Whether the deceased forgot when they last saw the respondent","Refused=-9 | Don't know=-8 | Not applicable=-1 | No=1 | Yes, occasionally=2 | Yes, frequently=3",347,4
"wave11_eol_all","eicogaa","haven_labelled/vctrs_vctr/double","Whether the deceased forgot what happened the day before","Refused=-9 | Don't know=-8 | Not applicable=-1 | No=1 | Yes, occasionally=2 | Yes, frequently=3",347,4
"wave11_eol_all","eicogab","haven_labelled/vctrs_vctr/double","Whether the deceased forgot where they were","Refused=-9 | Don't know=-8 | Not applicable=-1 | No=1 | Yes, occasionally=2 | Yes, frequently=3",347,4
"wave11_eol_all","eicogac","haven_labelled/vctrs_vctr/double","Whether the deceased forgot where they had put things","Refused=-9 | Don't know=-8 | Not applicable=-1 | No=1 | Yes, occasionally=2 | Yes, frequently=3",347,4
"wave11_eol_all","eicogad","haven_labelled/vctrs_vctr/double","Whether the deceased got lost in the community","Refused=-9 | Don't know=-8 | Not applicable=-1 | No=1 | Yes, occasionally=2 | Yes, frequently=3 | Not applicable - they didn't leave house=4",347,5
"wave11_eol_all","eipbha","haven_labelled/vctrs_vctr/double","How often the deceased had temper tantrums","Refused=-9 | Don't know=-8 | Not applicable=-1 | Often=1 | Sometimes=2 | Rarely=3 | Never=4",347,5
"wave11_eol_all","eipbhb","haven_labelled/vctrs_vctr/double","How often the deceased made violent threats or attempts","Refused=-9 | Don't know=-8 | Not applicable=-1 | Often=1 | Sometimes=2 | Rarely=3 | Never=4",347,5
"wave11_eol_all","eipbhc","haven_labelled/vctrs_vctr/double","How often the deceased broke things on purpose","Refused=-9 | Don't know=-8 | Not applicable=-1 | Often=1 | Sometimes=2 | Rarely=3 | Never=4",347,5
"wave11_eol_all","eipbhd","haven_labelled/vctrs_vctr/double","How often the deceased caused complaints from the community","Refused=-9 | Don't know=-8 | Not applicable=-1 | Often=1 | Sometimes=2 | Rarely=3 | Never=4",347,5
"wave11_eol_all","eipbhe","haven_labelled/vctrs_vctr/double","How often the deceased engaged in strange or peculiar behaviour","Refused=-9 | Don't know=-8 | Not applicable=-1 | Often=1 | Sometimes=2 | Rarely=3 | Never=4",347,5
"wave11_eol_all","eipbhf","haven_labelled/vctrs_vctr/double","How often the deceased's behaviour caused complaints from family members","Refused=-9 | Don't know=-8 | Not applicable=-1 | Often=1 | Sometimes=2 | Rarely=3 | Never=4",347,5
"wave11_eol_all","eimhfa","haven_labelled/vctrs_vctr/double","Whether the deceased seemed to lose interest or enjoyment in most things","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,3
"wave11_eol_all","eimhfb","haven_labelled/vctrs_vctr/double","Whether the deceased was inclined to blame themselves or feel unreasonably guilt","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,3
"wave11_eol_all","eimhfc","haven_labelled/vctrs_vctr/double","Whether the deceased was depressed","Refused=-9 | Don't know=-8 | Not applicable=-1 | No=1 | Yes, sometimes=2 | Yes, frequently=3",347,4
"wave11_eol_all","eimhfd","haven_labelled/vctrs_vctr/double","Whether there was a reason for them to do any of these things","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,4
"wave11_eol_all","eimhfe","haven_labelled/vctrs_vctr/double","Whether the deceased felt so bad that it affected every part of their life","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,4
"wave11_eol_all","eimhff","haven_labelled/vctrs_vctr/double","How long the deceased had felt like this when they died","Refused=-9 | Don't know=-8 | Not applicable=-1 | one month or less=1 | more than one month, but less than one year,=2 | between one and two years,=3 | Over two years=4",347,6
"wave11_eol_all","eimhfg","haven_labelled/vctrs_vctr/double","How often the deceased felt happy during the last year of life","Refused=-9 | Don't know=-8 | Not applicable=-1 | Often=1 | Sometimes=2 | Rarely=3 | Never=4",347,5
"wave11_eol_all","eimhfh","haven_labelled/vctrs_vctr/double","How often the deceased felt contented or at peace during the last year of life","Refused=-9 | Don't know=-8 | Not applicable=-1 | Often=1 | Sometimes=2 | Rarely=3 | Never=4",347,5
"wave11_eol_all","eimhfi","haven_labelled/vctrs_vctr/double","How often the deceased deceased felt happy during the last 3 months of life","Refused=-9 | Don't know=-8 | Not applicable=-1 | Often=1 | Sometimes=2 | Rarely=3 | Never=4",347,5
"wave11_eol_all","eimhfj","haven_labelled/vctrs_vctr/double","How often the deceased felt contented or at peace during their last 3 months of","Refused=-9 | Don't know=-8 | Not applicable=-1 | Often=1 | Sometimes=2 | Rarely=3 | Never=4",347,5
"wave11_eol_all","eimhfk","haven_labelled/vctrs_vctr/double","How often the deceased felt frightened during their last 3 months of life","Refused=-9 | Don't know=-8 | Not applicable=-1 | Often=1 | Sometimes=2 | Rarely=3 | Never=4",347,5
"wave11_eol_all","eimhfl","haven_labelled/vctrs_vctr/double","How often the deceased felt that they were a burden during their last 3 months o","Refused=-9 | Don't know=-8 | Not applicable=-1 | Often=1 | Sometimes=2 | Rarely=3 | Never=4",347,5
"wave11_eol_all","eisocneedmet","haven_labelled/vctrs_vctr/double","Whether the deceased's social needs were met","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,3
"wave11_eol_all","eisocneedwhom1","haven_labelled/vctrs_vctr/double","Who helped meet social needs: Healthcare services (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eisocneedwhom2","haven_labelled/vctrs_vctr/double","Who helped meet social needs: Social services (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eisocneedwhom3","haven_labelled/vctrs_vctr/double","Who helped meet social needs: Friends (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eisocneedwhom4","haven_labelled/vctrs_vctr/double","Who helped meet social needs: Family (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eisocneedwhom5","haven_labelled/vctrs_vctr/double","Who helped meet social needs: Neighbours (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eisocneedwhom6","haven_labelled/vctrs_vctr/double","Who helped meet social needs: Religious organisations (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eisocneedwhom7","haven_labelled/vctrs_vctr/double","Who helped meet social needs: Voluntary organisations (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eisocneedwhom8","haven_labelled/vctrs_vctr/double","Who helped meet social needs: Outpatient/community palliative care (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eisocneedwhom95","haven_labelled/vctrs_vctr/double","Who helped meet social needs: Other answer - not codeable (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eisocneedrat","haven_labelled/vctrs_vctr/double","Respondent's rating of the support the deceased received for their social needs","Refused=-9 | Don't know=-8 | Not applicable=-1 | Excellent=1 | Good=2 | Fair=3 | Poor=4",347,6
"wave11_eol_all","eisocneedhel","haven_labelled/vctrs_vctr/double","Whether having their social needs being met helped the deceased cope with their","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,4
"wave11_eol_all","eipsyneedmet","haven_labelled/vctrs_vctr/double","Whether the deceased's emotional and mental needs were met","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,3
"wave11_eol_all","eipsyneedrat","haven_labelled/vctrs_vctr/double","Respondent's rating of the support the deceased received for their emotional and","Refused=-9 | Don't know=-8 | Not applicable=-1 | Excellent=1 | Good=2 | Fair=3 | Poor=4",347,6
"wave11_eol_all","eipsyneedwhom1","haven_labelled/vctrs_vctr/double","Who helped meet emotional and mental needs: Healthcare services (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eipsyneedwhom2","haven_labelled/vctrs_vctr/double","Who helped meet emotional and mental needs: Social services (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eipsyneedwhom3","haven_labelled/vctrs_vctr/double","Who helped meet emotional and mental needs: Friends (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eipsyneedwhom4","haven_labelled/vctrs_vctr/double","Who helped meet emotional and mental needs: Family (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eipsyneedwhom5","haven_labelled/vctrs_vctr/double","Who helped meet emotional and mental needs: Neighbours (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eipsyneedwhom6","haven_labelled/vctrs_vctr/double","Who helped meet emotional and mental needs: Religious organisations (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eipsyneedwhom7","haven_labelled/vctrs_vctr/double","Who helped meet emotional and mental needs: Voluntary organisations (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eipsyneedwhom8","haven_labelled/vctrs_vctr/double","Who helped meet emotional and mental needs: Outpatient/community palliative care","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eipsyneedwhom95","haven_labelled/vctrs_vctr/double","Who helped meet emotional and mental needs: Other answer - not codeable (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,4
"wave11_eol_all","eipsyneedhel","haven_labelled/vctrs_vctr/double","Whether having their emotional and mental needs met helped deceased to cope with","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,4
"wave11_eol_all","eispineedrel","haven_labelled/vctrs_vctr/double","Whether deceased was religious or spiritual","Refused=-9 | Don't know=-8 | Not applicable=-1 | Religious=1 | Not religious but spiritual=2 | Neither=3",347,4
"wave11_eol_all","eispineedcon","haven_labelled/vctrs_vctr/double","Strength of respondent's connection with their religion","Refused=-9 | Don't know=-8 | Not applicable=-1 | Very strong=1 | Quite strong=2 | Not strong (i.e. not practicing)=3",347,5
"wave11_eol_all","eispineedchan","haven_labelled/vctrs_vctr/double","Whether the deceased's connection with religion changed in the last 3 months of","Refused=-9 | Don't know=-8 | Not applicable=-1 | a greater connection=1 | less of a connection,=2 | No change=3",347,5
"wave11_eol_all","eispineedmet","haven_labelled/vctrs_vctr/double","Whether the deceased's spiritual needs were met","Refused=-9 | Don't know=-8 | Not applicable=-1 | Yes=1 | No=2",347,4
"wave11_eol_all","eispineedwhom1","haven_labelled/vctrs_vctr/double","Who helped meet spiritual needs: Healthcare services (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,3
"wave11_eol_all","eispineedwhom2","haven_labelled/vctrs_vctr/double","Who helped meet spiritual needs: Social services (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,3
"wave11_eol_all","eispineedwhom3","haven_labelled/vctrs_vctr/double","Who helped meet spiritual needs: Friends (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,3
"wave11_eol_all","eispineedwhom4","haven_labelled/vctrs_vctr/double","Who helped meet spiritual needs: Family (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,3
"wave11_eol_all","eispineedwhom5","haven_labelled/vctrs_vctr/double","Who helped meet spiritual needs: Neighbours (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,3
"wave11_eol_all","eispineedwhom6","haven_labelled/vctrs_vctr/double","Who helped meet spiritual needs: Religious organisations (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,3
"wave11_eol_all","eispineedwhom7","haven_labelled/vctrs_vctr/double","Who helped meet spiritual needs: Voluntary organisations (merged)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Not mentioned=0 | Mentioned=1",347,3
