cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
ELSA,population_contribution_onset,1000,0,1000,-1.83444163196798,1000,-1.82569282118581,0.282417953719663,-2.39700291471027,-1.81750355370523,-1.28671556127116,0.00874881078216561,0,0.001998001998002
ELSA,population_contribution_post_difficulty_mortality,999,1,1000,-0.833420346071944,1000,-0.840198756095498,0.250177852879775,-1.34793700457998,-0.836731045840929,-0.3542353466733,-0.00677841002355339,0,0.003996003996004
ELSA,population_contribution_pre_difficulty_mortality,1000,0,1000,-1.18568880921259,1000,-1.21976796279047,0.331563806737051,-1.88289036987362,-1.21347402673695,-0.586974033289252,-0.0340791535778768,0,0.001998001998002
ELSA,population_contribution_recovery,992,8,1000,-0.616488218448148,1000,-0.665220716055794,0.278869754949003,-1.20772785014724,-0.674721082940542,-0.0923103501036206,-0.0487324976076464,0,0.017982017982018
ELSA,population_contribution_relapse,995,5,1000,-0.629340318878216,1000,-0.64915660985424,0.247841476491831,-1.14846484130181,-0.642262930575837,-0.178042050985995,-0.019816290976024,0,0.011988011988012
ELSA,population_fdfle_gap,1000,0,1000,-6.34754489069247,1000,-6.38534794236868,0.634291018542101,-7.68128367659378,-6.37195896317232,-5.23582010434263,-0.0378030516762111,0,0.001998001998002
ELSA,population_high_difficulty_years,0,1000,1000,6.33385850598794,1000,6.33158448226077,0.565752196384675,5.3407761461429,6.28290656299427,7.57134061445846,-0.00227402372717389,0,0.001998001998002
ELSA,population_high_fdfle,0,1000,1000,19.7637169194124,1000,19.7997845992847,0.584659271884062,18.7260448579509,19.7799463121655,21.0453770652757,0.0360676798723318,0,0.001998001998002
ELSA,population_high_fdfle_percent,0,1000,1000,75.7300883214488,1000,75.7920291299312,1.7448869164466,72.2222556154736,75.9684625137147,78.9354046367973,0.0619408084823476,0,0.001998001998002
ELSA,population_high_tle,0,1000,1000,26.0975754254003,1000,26.1313690815455,0.79136714842743,24.6172027705222,26.1033830857179,27.7547109419254,0.0337936561451961,0,0.001998001998002
ELSA,population_low_difficulty_years,0,1000,1000,7.8082555614156,1000,7.82067704996797,0.388101586592816,7.06576227504622,7.80818734467013,8.6248609168763,0.0124214885523655,0,0.001998001998002
ELSA,population_low_fdfle,0,1000,1000,13.4161720287199,1000,13.4144366569161,0.351206921041395,12.7061912953984,13.427739439402,14.0823459271275,-0.00173537180385175,0,0.001998001998002
ELSA,population_low_fdfle_percent,0,1000,1000,63.2109957818385,1000,63.1819696413028,1.3001220749549,60.6062843961168,63.1706307679993,65.6804081372092,-0.0290261405357271,0,0.001998001998002
ELSA,population_low_tle,0,1000,1000,21.2244275901355,1000,21.235113706884,0.524826915240702,20.2486406458049,21.2399459191766,22.3260434062694,0.0106861167485128,0,0.001998001998002
ELSA,population_recovery_relapse,999,1,1000,-1.24582853732636,1000,-1.31437732591003,0.40196071847179,-2.16347100318433,-1.30844662003816,-0.582838429982856,-0.0685487885836706,0,0.003996003996004
HRS,conditional_contribution_onset,999,1,1000,-1.29812041442596,1000,-1.31243766747425,0.267791994710577,-1.84201360710489,-1.31619416870673,-0.793684744934986,-0.0143172530482885,0,0.003996003996004
HRS,conditional_contribution_post_difficulty_mortality,775,225,1000,-0.123110647002594,1000,-0.112791673997803,0.156814460230817,-0.431661904355286,-0.116858951692672,0.196108490545839,0.0103189730047911,0,0.451548451548452
HRS,conditional_contribution_pre_difficulty_mortality,1000,0,1000,-1.23432098808317,1000,-1.21262630128672,0.259182934737278,-1.69338852772589,-1.21885390451067,-0.695730874348739,0.021694686796452,0,0.001998001998002
HRS,conditional_contribution_recovery,1000,0,1000,-0.733774613032354,1000,-0.730236591707314,0.204469686883903,-1.12855993827378,-0.734441067754619,-0.327730230191534,0.00353802132503966,0,0.001998001998002
HRS,conditional_contribution_relapse,1000,0,1000,-0.415400448781177,1000,-0.409448863534264,0.128033746448484,-0.657380903588995,-0.408573763330644,-0.152196235474727,0.00595158524691347,0,0.001998001998002
