cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
MHAS,population_contribution_recovery,586,414,1000,-0.063346823477425,1000,-0.0471563047727871,0.249172759143084,-0.562058405230764,-0.0552852338515282,0.46773993252375,0.0161905187046379,0,0.829170829170829
MHAS,population_contribution_relapse,190,810,1000,0.25774974895736,1000,0.2756910517076,0.318288744689579,-0.346179813267486,0.280646759704769,0.91164854722196,0.0179413027502401,0,0.381618381618382
MHAS,population_fdfle_gap,983,17,1000,-1.35673731446516,1000,-1.38268251347181,0.641901819290241,-2.67552387129571,-1.36692978834102,-0.142071278682403,-0.0259451990066528,0,0.035964035964036
MHAS,population_high_difficulty_years,0,1000,1000,7.38547176374399,1000,7.35712877717718,0.586041672407592,6.23154489608006,7.35043501768971,8.49793891491855,-0.0283429865668117,0,0.001998001998002
MHAS,population_high_fdfle,0,1000,1000,16.3545735786022,1000,16.4277046766302,0.478223569126752,15.4710570148903,16.4321823059519,17.3804294827179,0.0731310980280142,0,0.001998001998002
MHAS,population_high_fdfle_percent,0,1000,1000,68.8902373300434,1000,69.0941823194062,1.90587826403128,65.4818992755985,69.1613198510508,72.9300097022962,0.203944989362824,0,0.001998001998002
MHAS,population_high_tle,0,1000,1000,23.7400453423462,1000,23.7848334538074,0.691684805490009,22.451980856738,23.7762649881331,25.1968099695021,0.044788111461191,0,0.001998001998002
MHAS,population_low_difficulty_years,0,1000,1000,7.45782389542702,1000,7.4224165459469,0.563401622127938,6.40015730128371,7.40531522992626,8.60367763272686,-0.0354073494801224,0,0.001998001998002
MHAS,population_low_fdfle,0,1000,1000,14.9978362641371,1000,15.0450221631584,0.472072550293363,14.1226971457517,15.0425271141164,15.9646408701766,0.047185899021299,0,0.001998001998002
MHAS,population_low_fdfle_percent,0,1000,1000,66.7886677905096,1000,66.9896754025991,1.86185837118483,63.3970502253531,66.9314044616815,70.5453834039864,0.201007612089526,0,0.001998001998002
MHAS,population_low_tle,0,1000,1000,22.4556601595641,1000,22.4674387091053,0.707336736311622,21.171149295643,22.4403466709086,23.9494501037843,0.0117785495411979,0,0.001998001998002
MHAS,population_recovery_relapse,278,722,1000,0.194402925479935,1000,0.228534746934813,0.407106943817655,-0.608892927777907,0.226993375058385,1.04597409787582,0.034131821454878,0,0.557442557442557
