module,cohort,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
wealth_within_low_education,HRS,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.72987021129874,0.274132545156629,6.31034235760061,2.78418880533844e-10,5.63992186278993,3.29554126414023,9.65204683203213
wealth_within_low_education,HRS,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",3.23905725746861,0.450855788333037,7.18424237036963,6.75808854615214e-13,25.5096613650304,10.5421331874451,61.7278127100037
wealth_within_low_education,HRS,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.63923649324518,0.345043799490287,7.64898977215056,2.02564349249186e-14,14.0025085155295,7.12030560279905,27.5367737938663
wealth_within_low_education,HRS,death_pre,sex_factorfemale,-0.76834283007265,0.092450343411961,-8.31087048156106,9.50025722935531e-17,0.463780995761401,0.386916835977615,0.555914842749
wealth_within_low_education,HRS,death_pre,period_factor3,0.355671856997218,0.215793988546019,1.64820095033078,0.0993114418977278,1.4271391656886,0.934929306518971,2.17848150019567
wealth_within_low_education,HRS,death_pre,period_factor4,0.295150208877684,0.208679608411681,1.41437014916865,0.15725324994893,1.34332812334225,0.892381253384611,2.02215189989481
wealth_within_low_education,HRS,death_pre,period_factor5,0.318981000051296,0.213961811542455,1.49083146077217,0.136005749640916,1.37572518594976,0.904489890979964,2.09247201779773
wealth_within_low_education,HRS,death_pre,period_factor6,0.230949957908701,0.221388608596205,1.04318808168642,0.296861192276743,1.2597961950356,0.816301330231292,1.94424092458171
wealth_within_low_education,HRS,death_pre,period_factor7,0.152104867919873,0.23115595948032,0.658018371067881,0.510526326456026,1.16428232589603,0.740106774993122,1.83156455283964
wealth_within_low_education,HRS,death_pre,period_factor8,-0.0173338964739641,0.244854204748551,-0.0707927253761678,0.94356272160865,0.98281547122291,0.608202047178948,1.58816672018026
wealth_within_low_education,HRS,death_pre,period_factor9,0.385725695454933,0.222943331819307,1.73015130036524,0.0836032466476849,1.4706812009427,0.950047557693156,2.27662623548876
wealth_within_low_education,HRS,death_pre,period_factor10,-0.0176334881986627,0.252350841216803,-0.0698768750428424,0.944291659171212,0.982521071942822,0.599151292889215,1.61119181126455
wealth_within_low_education,HRS,death_pre,period_factor11,0.141409111930579,0.242199530821221,0.583853781430155,0.559318690894007,1.15189580591699,0.71655378482641,1.85172973164966
wealth_within_low_education,HRS,death_pre,period_factor12,0.169074642999751,0.247575149836125,0.682922511050341,0.494655808526342,1.18420852850199,0.728933588423852,1.92383759130803
wealth_within_low_education,HRS,death_pre,period_factor13,0.363733662364446,0.238583530720668,1.52455478073339,0.127370183417217,1.43869098557082,0.901324385516663,2.29643376482738
wealth_within_low_education,HRS,death_pre,period_factor14,-0.286715056834771,0.298895495362883,-0.959248504185974,0.337433570699308,0.750725612495521,0.41788448858468,1.34867160818909
wealth_within_low_education,HRS,death_pre,period_factor15,-0.0983727496823421,0.294138052023985,-0.334444146228046,0.73804443142399,0.906311013641179,0.50921582651269,1.61306780088233
wealth_within_low_education,HRS,death_pre,proxy_factorself,0.35168580601629,0.192194082125159,1.82984721552076,0.067272788282252,1.42146183879157,0.975295677533762,2.07173455771906
wealth_within_low_education,HRS,death_post,(Intercept),-3.89014536082699,0.227872545840663,-17.0715842335264,2.41555222998735e-65,0.0204423743015218,0.0130786316717784,0.0319521703470907
wealth_within_low_education,HRS,death_post,sesmiddle,0.117617084134088,0.0989183480647392,1.18903202929664,0.234427063360528,1.12481332002776,0.926572598922118,1.36546775329174
wealth_within_low_education,HRS,death_post,seslow,0.023529167915005,0.0929773645869469,0.253063399027641,0.800219221803135,1.02380816266059,0.853246778577694,1.22846423830361
wealth_within_low_education,HRS,death_post,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.25316473155732,0.156601006412446,8.00227763707224,1.22138606145514e-15,3.5014064532284,2.57597153728106,4.75931002081249
