module,cohort,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
wealth_within_low_education,HRS,onset,period_factor15,-0.475791955860213,0.136311524638624,-3.49047490387615,0.000482162895743992,0.621392745920015,0.475702536149928,0.811702514363556
wealth_within_low_education,HRS,onset,proxy_factorself,-0.19373780017237,0.0760838868928138,-2.54637096084885,0.0108849446758788,0.823873895544303,0.709735993326131,0.956367159256418
wealth_within_low_education,HRS,recovery,(Intercept),-2.56562748387409,0.158376052114731,-16.1995923601852,5.07624485968929e-59,0.076870931035631,0.0563572410162993,0.104851478385461
wealth_within_low_education,HRS,recovery,sesmiddle,-0.12746513827139,0.0762208002803423,-1.67231435254642,0.0944623509228318,0.880324104919315,0.758162219137065,1.0221698076489
wealth_within_low_education,HRS,recovery,seslow,-0.436389031841183,0.0702709747714597,-6.21008934713712,5.29544843183205e-10,0.646366219976063,0.563200186838849,0.741813124514619
wealth_within_low_education,HRS,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",-0.558389231604455,0.10391786244616,-5.37337103035348,7.72780842559396e-08,0.572129890776472,0.46670017922564,0.701376657842762
wealth_within_low_education,HRS,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",-1.27643396770029,0.173712245228651,-7.34797921712528,2.0122577648712e-13,0.279030560393074,0.198511158099127,0.392209961287891
wealth_within_low_education,HRS,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",-2.31855885434471,0.277498842411694,-8.35520189631971,6.53208933078486e-17,0.098415314256571,0.0571282473227119,0.169540893238099
wealth_within_low_education,HRS,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",-2.48711613561385,0.366844124087609,-6.77976277199382,1.20373372213287e-11,0.083149412774269,0.0405130708935693,0.170656647156393
wealth_within_low_education,HRS,recovery,origin_factorD2,0.22372979074326,0.052096516629546,4.29452495517472,1.75067789480531e-05,1.25073301412621,1.12932557487121,1.38519228416804
wealth_within_low_education,HRS,recovery,sex_factorfemale,-0.205089932515674,0.0438000653305754,-4.68241156646192,2.8351951379766e-06,0.81457405642314,0.747561980151836,0.887593150821929
wealth_within_low_education,HRS,recovery,period_factor3,0.0561547006445235,0.116506455960963,0.481987887978835,0.62981455044885,1.05776130743595,0.841812517327987,1.32910708795351
wealth_within_low_education,HRS,recovery,period_factor4,0.119700340917671,0.112872633155666,1.06049037371697,0.288921567049108,1.12715903752455,0.903454057183397,1.40625578663529
wealth_within_low_education,HRS,recovery,period_factor5,0.145783256084688,0.114971493338154,1.26799480333712,0.204799806365475,1.15694539999759,0.923521802693028,1.44936768647193
wealth_within_low_education,HRS,recovery,period_factor6,0.249781712850564,0.114185943880953,2.18749965504493,0.0287060683723115,1.28374516102895,1.02631761266438,1.60574233368843
wealth_within_low_education,HRS,recovery,period_factor7,-0.0159683686438889,0.121098710303042,-0.131862417063973,0.895093115828547,0.98415844982934,0.776218022959637,1.24780387174913
wealth_within_low_education,HRS,recovery,period_factor8,-0.00585941054306092,0.119664104566436,-0.0489654818735373,0.960946804400875,0.994157722323729,0.786312442896031,1.25694256244472
wealth_within_low_education,HRS,recovery,period_factor9,-0.238555105149843,0.127689330173114,-1.86824619430945,0.0617277626117594,0.787765277137426,0.613345921980805,1.01178488292424
wealth_within_low_education,HRS,recovery,period_factor10,-0.0887213356203846,0.121208288997527,-0.73197416079518,0.464184339186859,0.91510054397259,0.721596195863406,1.16049531632709
wealth_within_low_education,HRS,recovery,period_factor11,-0.338446760655245,0.129939243383186,-2.60465392781439,0.00919671001194058,0.712876731468681,0.552596236147307,0.91964657199366
wealth_within_low_education,HRS,recovery,period_factor12,-0.108724864682698,0.1230990354256,-0.883230841791694,0.377111561041134,0.896977173650297,0.704688812646704,1.14173523917293
wealth_within_low_education,HRS,recovery,period_factor13,-0.108944331454921,0.125931104840874,-0.865110582429835,0.386978096930234,0.896780338565409,0.700634240052438,1.14783852924073
wealth_within_low_education,HRS,recovery,period_factor14,-0.21622190060659,0.137006087535929,-1.5781919219457,0.11452152549199,0.805556528556931,0.615848780259557,1.05370237224014
wealth_within_low_education,HRS,recovery,period_factor15,-0.0366240227359602,0.14277680012416,-0.256512421514642,0.797555190246851,0.96403852378648,0.728719386101951,1.27534726407621
wealth_within_low_education,HRS,recovery,proxy_factorself,1.26452019087506,0.0860522286311287,14.6947988563498,6.96048620486497e-49,3.54139313565819,2.99174797245149,4.19201933343677
wealth_within_low_education,HRS,relapse,(Intercept),-1.72664665373079,0.221610361496534,-7.79136247091856,6.62904420707643e-15,0.177879903875248,0.115209512278873,0.274641039414155
wealth_within_low_education,HRS,relapse,sesmiddle,0.0490335819337505,0.0940496791121079,0.521358311869433,0.602117186618949,1.05025561976247,0.873450526607459,1.26284985038239
wealth_within_low_education,HRS,relapse,seslow,0.110542192815074,0.0862126781467926,1.28220344375402,0.199771288487328,1.11688347251579,0.943239873119637,1.32249359545545
wealth_within_low_education,HRS,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",0.359213446864063,0.119274044722552,3.01166484040718,0.00259819292376369,1.43220246807423,1.1336429753792,1.80939145225312
wealth_within_low_education,HRS,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",0.39307698338198,0.172814156868499,2.27456471451634,0.0229320548500919,1.48153243831688,1.05586594998021,2.07880400521137
wealth_within_low_education,HRS,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",0.276721467486837,0.262633125104282,1.05364267122421,0.292046545082162,1.31879899147631,0.788171591028182,2.20666514717952
wealth_within_low_education,HRS,relapse,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",0.535876732205001,0.275234037116566,1.94698569195513,0.0515364500598057,1.70894587353142,0.996424427095876,2.93097591673058
wealth_within_low_education,HRS,relapse,sex_factorfemale,0.221722183392152,0.0541482656984396,4.09472363578473,4.22672259700689e-05,1.24822455217863,1.12253731475279,1.38798462392732
wealth_within_low_education,HRS,relapse,period_factor4,-0.00199205512738161,0.188474336235079,-0.0105693707014677,0.991567019310479,0.998009927697583,0.689766769224168,1.4440008713427
wealth_within_low_education,HRS,relapse,period_factor5,-0.101160601500197,0.181013599750833,-0.558856360182031,0.576259754460939,0.903787871541582,0.633847267215856,1.28868981376785
wealth_within_low_education,HRS,relapse,period_factor6,-0.0729339286389563,0.17749736539294,-0.410901471565488,0.681144783347119,0.929662252046956,0.656502508117196,1.31647920943926
wealth_within_low_education,HRS,relapse,period_factor7,-0.0125916341208239,0.174270093138205,-0.0722535570738354,0.942400124128924,0.987487308816514,0.701761962882243,1.38954693564278
wealth_within_low_education,HRS,relapse,period_factor8,-0.00442022780426408,0.175745283187987,-0.0251513310860011,0.979934256828064,0.995589527024509,0.705477089144205,1.40500453037147
wealth_within_low_education,HRS,relapse,period_factor9,0.0418272349889845,0.174773056244601,0.239323130737302,0.810855030732581,1.04271431863778,0.740279134407503,1.46870700490898
wealth_within_low_education,HRS,relapse,period_factor10,-0.283845499273,0.180941876721755,-1.5687109275952,0.116715311191917,0.752882956684976,0.528088403907688,1.07336715268187
wealth_within_low_education,HRS,relapse,period_factor11,-0.152329922974029,0.177304362149556,-0.859143684494006,0.390261248655825,0.858704927517825,0.606623785822835,1.21553781730336
wealth_within_low_education,HRS,relapse,period_factor12,-0.304258058512623,0.183003635546163,-1.66257931217915,0.0963966750819487,0.737670479739384,0.515331351529936,1.05593757310402
wealth_within_low_education,HRS,relapse,period_factor13,-0.595179242267139,0.187883680598187,-3.16780701959957,0.00153593437729158,0.551463711402768,0.381581333793619,0.796978777684648
wealth_within_low_education,HRS,relapse,period_factor14,-0.427812018143378,0.183764101369876,-2.32805001060729,0.0199094482720859,0.651933955035963,0.454758096784677,0.934602120850363
