cohort,phase,replicate,seed,exposure,high_tle,low_tle,gap_tle,high_dfle,low_dfle,gap_dfle,high_disabled,low_disabled,gap_disabled,high_residual_age100,low_residual_age100,contribution_onset,contribution_recovery,contribution_relapse,contribution_post_disability_mortality,contribution_pre_disability_mortality,recovery_relapse_contribution,recovery_relapse_percent,closure_error
CHARLS,final,9,151009,education,25.0267859378092,23.4838708870743,-1.54291505073497,19.5316227990307,13.4198975714322,-6.11172522759848,5.49516313877855,10.0639733156421,4.56881017686351,0.0477783423936392,0.0324715969984466,-4.45385119209495,-0.330718183544678,-0.782885608890063,0.239064600806369,-0.783334843875154,-1.11360379243474,18.2207764741465,3.5527136788005e-15
CHARLS,final,9,151009,wealth,30.2048336752032,27.8814216801834,-2.32341199501986,17.9726523438512,14.2806934882825,-3.69195885556873,12.232181331352,13.6007281919009,1.36854686054887,0.332036798406476,0.227995618325342,-1.93880354629652,-0.823885484890295,-0.564128581171857,-0.294706490327779,-0.0704347528822753,-1.38801406606215,37.5955995275667,8.88178419700125e-16
CHARLS,final,10,151010,education,29.7807677518505,22.7588603814105,-7.02190737044002,18.7136784836972,13.1911551146964,-5.52252336900086,11.0670892681533,9.56770526671411,-1.49938400143916,0.390216534426862,0.0391411181552172,-2.83649558614276,0.0563784983209379,-1.52886154463284,-1.45699555085596,0.243450814309764,-1.4724830463119,26.663228888759,4.44089209850063e-15
CHARLS,final,10,151010,wealth,29.8506679081111,26.2194025582817,-3.63126534982942,17.0223572008655,13.660370306423,-3.36198689444256,12.8283107072455,12.5590322518587,-0.269278455386859,0.274214351323656,0.11965636537391,-1.86672891982315,-0.713413665947153,-0.390279955477142,-0.422387285360053,0.0308229321649468,-1.1036936214243,32.8286116536839,3.5527136788005e-15
CHARLS,final,11,151011,education,28.8897922231836,23.3403877618447,-5.54940446133885,22.1153894955795,13.4780003854755,-8.63738911010394,6.77440272760412,9.86238737636921,3.08798464876509,0.191685385053532,0.0527998574295636,-6.22716470460957,-0.435321033209237,-0.17063100264563,-0.441993944477909,-1.3622784251616,-0.605952035854867,7.01545372253787,-1.06581410364015e-14
CHARLS,final,11,151011,wealth,29.4821395430095,27.0441390929885,-2.43800045002101,17.6591002058181,14.1805947213861,-3.47850548443203,11.8230393371913,12.8635443716024,1.04050503441102,0.233026990222511,0.140866273926531,-2.24049904910004,-1.0933519160253,0.164672836159192,-0.282837562598984,-0.0264897928668927,-0.928679079866112,26.6976459868295,-8.88178419700125e-16
CHARLS,final,12,151012,education,25.9835367846379,23.5250827996814,-2.4584539849565,19.1979972247504,13.4176981137036,-5.78029911104686,6.78553955988745,10.1073846859778,3.32184512609036,0.06832378447618,0.0315831872115362,-3.87184418766567,-0.577844568557412,-0.768274110240118,-0.365625323732987,-0.196710920850676,-1.34611867879753,23.2880453578074,3.5527136788005e-15
CHARLS,final,12,151012,wealth,30.7022116144812,26.9549645135451,-3.74724710093611,17.8744590059228,14.324707273827,-3.54975173209577,12.8277526085584,12.6302572397181,-0.197495368840341,0.280939516429585,0.135763238170321,-1.61778631397499,-1.02664008827051,-0.11312082775799,-0.453737784070322,-0.338466718021962,-1.1397609160285,32.1081867704475,-2.22044604925031e-15
CHARLS,final,13,151013,education,26.5172850422603,22.6571898157116,-3.86009522654871,21.653742689617,13.5195964734156,-8.13414621620134,4.86354235264333,9.13759334229596,4.27405098965263,0.110806693030877,0.0167158520149179,-5.90451981387833,-0.415388003693287,-0.717518417100013,0.031300428171516,-1.12802040970123,-1.1329064207933,13.9277852976974,-1.77635683940025e-15
CHARLS,final,13,151013,wealth,28.4739898612721,25.9597904086656,-2.51419945260648,18.0444585349996,14.4280708659123,-3.6163876690873,10.4295313262724,11.5317195427533,1.10218821648081,0.0854394265211931,0.0326077522678958,-1.94014262359928,-1.00564665723548,-0.137317892525791,-0.492672834072649,-0.0406076616541012,-1.14296454976127,31.6051445350085,-8.88178419700125e-16
