cohort,phase,replicate,seed,exposure,high_tle,low_tle,gap_tle,high_dfle,low_dfle,gap_dfle,high_disabled,low_disabled,gap_disabled,high_residual_age100,low_residual_age100,contribution_onset,contribution_recovery,contribution_relapse,contribution_post_disability_mortality,contribution_pre_disability_mortality,recovery_relapse_contribution,recovery_relapse_percent,closure_error
HRS,final,142,251142,wealth,26.6525608567531,21.9606442488829,-4.69191660787022,21.4396494129676,15.906904272547,-5.53274514042057,5.2129114437855,6.05373997633586,0.840828532550356,0.0750128514525618,0.0200505673781404,-2.44114356110304,-0.898877607559069,-0.262684256968023,-0.242010470882189,-1.68802924390825,-1.16156186452709,20.994313582982,-3.5527136788005e-15
HRS,final,143,251143,education,26.9602555547523,23.411648283974,-3.54860727077834,21.8762875024758,16.6754369499802,-5.20085055249557,5.08396805227654,6.73621133399377,1.65224328171723,0.0922150885450542,0.0353237188517258,-2.70955663621912,-0.864475882369468,-0.467741051415426,-0.140553992448921,-1.01852299004263,-1.33221693378489,25.6153665701016,0
HRS,final,143,251143,wealth,26.6477651086718,22.3981641233845,-4.24960098528731,21.4895737701556,16.2060630959799,-5.28351067417569,5.1581913385162,6.19210102740458,1.03390968888838,0.0825018787913782,0.0238880272135786,-2.33481661252937,-0.967187651668158,-0.408456773304647,-0.244801752870225,-1.32824788380329,-1.37564442497281,26.0365599656412,1.77635683940025e-15
HRS,final,144,251144,education,27.1702057500606,22.7091010869186,-4.46110466314204,22.0659487728186,16.2319552684898,-5.8339935043288,5.10425697724198,6.47714581842874,1.37288884118676,0.111920628572256,0.0369795176222071,-2.64834674764604,-0.968883074912,-0.455114852438982,-0.14010189742836,-1.62154693190343,-1.42399792735098,24.4086306625879,-7.105427357601e-15
HRS,final,144,251144,wealth,26.8586684232067,21.897791950028,-4.96087647317871,21.7166990594908,15.7747926642563,-5.94190639523452,5.14196936371594,6.12299928577174,0.981029922055804,0.104158808418621,0.0271257654059238,-2.70449672807129,-0.853901612886179,-0.406689856519672,-0.28582125449873,-1.69099694325865,-1.26059146940585,21.2152697393022,1.77635683940025e-15
HRS,final,145,251145,education,26.952115512441,22.757306119504,-4.19480939293701,21.8731925589211,16.2760615606295,-5.59713099829161,5.07892295351991,6.48124455887451,1.40232160535459,0.085611086745725,0.030585237352274,-2.71425722970977,-0.760533747340153,-0.415235973733105,-0.11023346493006,-1.59687058257851,-1.17576972107326,21.0066500396745,4.44089209850063e-15
HRS,final,145,251145,wealth,26.6124234082745,22.0017500484883,-4.61067335978622,21.5370821816041,15.9827901551924,-5.55429202641166,5.07534122667044,6.01895989329588,0.94361866662544,0.0754597213547488,0.020414399550148,-2.49784131185932,-0.779674936083231,-0.414236978132871,-0.233194260034022,-1.62934454030221,-1.1939119142161,21.4953032454692,8.88178419700125e-16
HRS,final,146,251146,education,27.1159942052268,23.2835124064712,-3.83248179875559,22.1242434124587,16.6255965030057,-5.49864690945301,4.99175079276815,6.65791590346557,1.66616511069742,0.0960189784402427,0.0368560261406109,-2.6200064398124,-0.985389808066511,-0.53223527596472,-0.131772517391753,-1.22924286821763,-1.51762508403123,27.5999733938581,-2.66453525910038e-15
HRS,final,146,251146,wealth,26.672042533025,22.0815404671725,-4.59050206585248,21.5836540462846,15.9715251979859,-5.61212884829873,5.08838848674044,6.11001526918669,1.02162678244624,0.0825711576037854,0.0258670935956936,-2.33476818443039,-0.887973679414157,-0.4015211427679,-0.184506210892106,-1.80335963079417,-1.28949482218206,22.9769283107774,-1.77635683940025e-15
HRS,final,147,251147,education,27.3169472379759,23.4147839356826,-3.90216330229329,22.1840702896098,16.6318361035803,-5.55223418602952,5.13287694836606,6.78294783210229,1.65007088373623,0.103536286218882,0.0435947220318214,-2.67208749001574,-0.785211458775484,-0.581731009921257,-0.0913104980765933,-1.42189372924044,-1.36694246869674,24.6196832283521,0
HRS,final,147,251147,wealth,26.8288132157513,22.0641071456816,-4.76470607006966,21.7466913558825,16.0494088170764,-5.69728253880606,5.08212185986877,6.01469832860518,0.932576468736407,0.0872187766154371,0.0254577846198635,-2.60509632433948,-0.831470435101465,-0.317236052550698,-0.23527542804908,-1.70820429876534,-1.14870648765216,20.1623577526294,1.77635683940025e-15
HRS,final,148,251148,education,27.1864842396195,23.3262405820727,-3.86024365754688,21.9114060015671,16.6538185329976,-5.25758746856941,5.27507823805247,6.672422049075,1.39734381102253,0.0957804765896591,0.0370068456033171,-2.74462968484922,-0.721457684070004,-0.321671510750498,-0.113069817947242,-1.35675877095245,-1.0431291948205,19.8404534600037,0
HRS,final,148,251148,wealth,27.2150023232006,22.160097268421,-5.05490505477968,21.8970337696624,15.8791352825298,-6.01789848713255,5.31796855353824,6.28096198589112,0.962993432352875,0.0960994098744106,0.0225168853979353,-2.80973706356773,-0.965732035489482,-0.355704719299654,-0.305382633511503,-1.58134203526419,-1.32143675478914,21.9584420975965,-3.5527136788005e-15
HRS,final,149,251149,education,27.119546369046,23.5026913589469,-3.61685501009906,22.2750205067617,16.6934388167817,-5.58158168998001,4.84452586228424,6.80925254216519,1.96472667988095,0.0946939021657986,0.0391752737178718,-3.15365535999055,-0.63694363552907,-0.494811785600146,-0.0712660119566155,-1.22490489690362,-1.13175542112922,20.2766076712795,3.5527136788005e-15
HRS,final,149,251149,wealth,27.0077984481303,22.1278023579866,-4.87999609014365,21.7864609385188,15.9782296952774,-5.80823124324145,5.22133750961149,6.14957266270929,0.928235153097798,0.0914168236113093,0.0221468595378741,-2.79686753780883,-0.897325324281232,-0.274935252810322,-0.287630906761171,-1.5514722215799,-1.17226057709155,20.1827463129264,-8.88178419700125e-16
HRS,final,150,251150,education,27.0052853501261,23.2893080548843,-3.71597729524186,22.0342887265127,16.5383286527379,-5.49596007377478,4.97099662361341,6.75097940214633,1.77998277853292,0.0861802461424059,0.0315561289777003,-2.97296819485405,-0.69491911969742,-0.468237495339202,-0.05777019250538,-1.30206507137872,-1.16315661503662,21.1638476157585,8.88178419700125e-16
HRS,final,150,251150,wealth,26.7128890853011,21.8761502013274,-4.83673888397373,21.8382560682262,15.8018342475885,-6.03642182063772,4.87463301707489,6.07431595373888,1.19968293666399,0.0783160209070708,0.0154321115993395,-2.947339794573,-0.855309185834493,-0.50261961866109,-0.302317179559579,-1.42883604200956,-1.35792880449558,22.4955916740776,-1.77635683940025e-15
HRS,final,151,251151,education,27.2831209653954,22.9615836542922,-4.32153731110321,22.1256972583263,16.6564673577144,-5.4692299006119,5.15742370706912,6.30511629657781,1.14769258950869,0.0962041376842638,0.03027562824125,-2.64814354345242,-0.82252171758767,-0.291351089007166,-0.160484515039664,-1.54672903552499,-1.11387280659484,20.3661726940792,2.66453525910038e-15
HRS,final,151,251151,wealth,26.9289956911079,22.0423697336126,-4.88662595749535,21.9162008733472,16.1558774892995,-5.76032338404765,5.01279481776074,5.88649224431304,0.873697426552297,0.0837247396725936,0.0207397581336387,-2.64389107229153,-0.884815350585501,-0.207604198034195,-0.218207919012841,-1.80580484412357,-1.0924195486197,18.9645524354586,3.5527136788005e-15
HRS,final,152,251152,education,27.0044006440582,23.1138722219642,-3.89052842209396,22.0499539890011,16.6207606841507,-5.42919330485044,4.95444665505705,6.49311153781352,1.53866488275647,0.11314688064261,0.0413393444158878,-2.84784515564359,-0.820838796849793,-0.397448813974993,-0.139617555457428,-1.22344298292463,-1.21828761082479,22.4395696085525,-8.88178419700125e-16
HRS,final,152,251152,wealth,26.645577678444,22.0997275702737,-4.54585010817027,21.6445689189662,16.1442861679275,-5.50028275103869,5.00100875947779,5.95544140234622,0.954432642868426,0.0986722417818716,0.0267804552276336,-2.6799615923143,-0.822996079431972,-0.301783489817032,-0.270348051851849,-1.42519353762354,-1.124779569249,20.4494863293455,0
HRS,final,153,251153,education,27.096143816205,22.7422121989135,-4.35393161729147,22.1678174572277,16.4145618146551,-5.75325564257264,4.9283263589773,6.32765038425847,1.39932402528117,0.101915450401124,0.0348556400857338,-2.75101053606688,-0.756059613811696,-0.546556343260337,-0.1453952645214,-1.55423388491232,-1.30261595707203,22.6413710427363,1.77635683940025e-15
HRS,final,153,251153,wealth,26.8816242816518,21.6519960120839,-5.22962826956792,21.9080324590199,15.7473341045764,-6.16069835444345,4.97359182263192,5.90466190750745,0.931070084875529,0.0965967973645276,0.0208683729525697,-2.81713824298281,-0.924380660810111,-0.45830175046379,-0.353891447809616,-1.60698625237712,-1.3826824112739,22.4435986267146,3.5527136788005e-15
HRS,final,154,251154,education,27.6804730104646,22.8796264280127,-4.80084658245188,22.512784625867,16.3393316802312,-6.17345294563575,5.16768838459764,6.54029474778151,1.37260636318387,0.125816269469164,0.043864180688398,-3.04115850928783,-0.728666097786473,-0.566828669454542,-0.210793124448604,-1.6260065446583,-1.29549476724101,20.9849298058852,-2.66453525910038e-15
HRS,final,154,251154,wealth,27.0651461972258,21.6223859081493,-5.4427602890765,21.9421368228888,15.7827557638662,-6.15938105902264,5.12300937433695,5.83963014428309,0.716620769946145,0.10187604575334,0.0271513378035341,-2.6873791953771,-0.832074142856495,-0.375114528002087,-0.260419866805241,-2.00439332598172,-1.20718867085858,19.5991879588326,8.88178419700125e-16
HRS,final,155,251155,education,26.702101959497,23.5967818659078,-3.10532009358916,21.8072868554646,16.8579054744079,-4.94938138105668,4.89481510403237,6.73887639149988,1.84406128746752,0.0881853937209509,0.0469343541846223,-2.70190055625614,-0.606795342884026,-0.426684293692302,0.0533221247848146,-1.26732331300903,-1.03347963657633,20.8809860669028,0
HRS,final,155,251155,wealth,26.7892488242334,22.270738061125,-4.51851076310831,21.7426750434907,16.2061521421174,-5.53652290137335,5.04657378074263,6.06458591900767,1.01801213826504,0.0928413822739778,0.0270346694835159,-2.66522331008112,-0.853398162816846,-0.320396697728662,-0.246281011913312,-1.45122371883342,-1.17379486054551,21.2009393161608,-1.77635683940025e-15
HRS,final,156,251156,education,26.9696720111835,23.2843865467412,-3.68528546444223,22.0420310113552,16.7349509376977,-5.30708007365757,4.92764099982824,6.54943560904358,1.62179460921534,0.106941286626853,0.0448974931739592,-2.70639352698885,-0.827186130529902,-0.47431919197042,-0.129401268136158,-1.16977995603225,-1.30150532250032,24.5239435704112,-1.77635683940025e-15
HRS,final,156,251156,wealth,26.9124424201396,22.0230007829154,-4.88944163722422,21.7517647135945,16.0218752168838,-5.72988949671069,5.16067770654509,6.00112556603156,0.840447859486464,0.103598241893331,0.0290789298348305,-2.55542853339751,-0.884445841198232,-0.335629574760026,-0.293013769537331,-1.66137177781759,-1.22007541595826,21.2931753161847,-2.66453525910038e-15
HRS,final,157,251157,education,26.8887535740861,22.8079892231934,-4.08076435089264,21.99508307334,16.3176066073783,-5.6774764659617,4.89367050074607,6.49038261581514,1.59671211506906,0.0857768623172321,0.0312451869836133,-2.7498360957588,-0.800097468470009,-0.553004071366572,-0.110744845851081,-1.46379398451523,-1.35310153983658,23.8327987434005,4.44089209850063e-15
HRS,final,157,251157,wealth,26.6751980322865,21.9850210172892,-4.69017701499734,21.590542406463,15.9254142786871,-5.66512812777596,5.08465562582346,6.05960673860209,0.974951112778625,0.0762388942207532,0.0197757830353725,-2.59671717073914,-0.988747374410842,-0.316043058860262,-0.230937102434199,-1.53268342133152,-1.3047904332711,23.0319668653874,8.88178419700125e-16
HRS,final,158,251158,education,27.0281023470554,23.3202817889451,-3.70782055811029,22.1076769210153,16.6878552557791,-5.41982166523615,4.92042542604012,6.63242653316598,1.71200110712585,0.107174261149115,0.0428455848662753,-2.98127209100665,-0.838863342871547,-0.416705920463837,-0.130420745222576,-1.05255956567153,-1.25556926333538,23.1662468045557,5.32907051820075e-15
HRS,final,158,251158,wealth,27.0594196718803,22.2482683641976,-4.81115130768273,21.9016143181879,16.0078484078917,-5.89376591029618,5.15780535369246,6.24041995630591,1.08261460261344,0.103074032677302,0.031392518829673,-2.67137551395487,-0.936720660251535,-0.381393272598494,-0.216128469420069,-1.6881479940712,-1.31811393285003,22.364545061882,8.88178419700125e-15
HRS,final,159,251159,education,27.2548551337857,23.0206444211844,-4.23421071260125,22.1971716932065,16.6653120552737,-5.53185963793276,5.05768344057919,6.3553323659107,1.29764892533151,0.106513135691166,0.0337859817715075,-2.77741509214986,-0.954962137137801,-0.35080624769813,-0.260276817450479,-1.18839934349649,-1.30576838483593,23.6045104232596,4.44089209850063e-15
HRS,final,159,251159,wealth,26.4972206366354,21.7748861724084,-4.72233446422703,21.6679182829283,15.891460133684,-5.77645814924432,4.82930235370706,5.88342603872435,1.05412368501729,0.0783359514823761,0.0209602217342868,-2.70806405005426,-0.902603077707734,-0.302059635959888,-0.232532621681462,-1.63119876384097,-1.20466271366762,20.8546947375567,-8.88178419700125e-16
HRS,final,160,251160,education,26.7641387033659,23.3773964948555,-3.38674220851041,21.8494631802727,16.5585149412642,-5.29094823900851,4.91467552309326,6.81888155359137,1.9042060304981,0.0867626398993981,0.0418741711268942,-2.92610321798706,-0.692328275412772,-0.41700715733823,-0.025079868852095,-1.23042971941835,-1.109335432751,20.9666657589318,8.88178419700125e-16
HRS,final,160,251160,wealth,26.6012466520583,22.197710962014,-4.40353569004428,21.7031135451996,16.0692396094935,-5.63387393570612,4.89813310685865,6.12847135252049,1.23033824566183,0.0854401903195146,0.025464949216992,-2.77432266874312,-0.837886141035607,-0.378619677521573,-0.244123908348823,-1.398921540057,-1.21650581855718,21.5927057019729,-5.32907051820075e-15
HRS,final,161,251161,education,27.3359507728835,23.3538286523268,-3.98212212055662,22.1944073807675,16.5277884114293,-5.66661896933818,5.141543392116,6.82604024089755,1.68449684878155,0.109060786901067,0.0405352573713052,-2.88457561561024,-0.868948354840073,-0.5656791036649,-0.158697234779165,-1.18871866044379,-1.43462745850497,25.317168249139,7.105427357601e-15
HRS,final,161,251161,wealth,27.1458065665855,22.0797702693563,-5.06603629722923,21.7651541159853,16.0022696753554,-5.76288444062995,5.38065245060023,6.07750059400095,0.69684814340072,0.101272980276333,0.0258030309852046,-2.4542118140481,-0.864332991200231,-0.418346704839341,-0.291193439648219,-1.73479949089406,-1.28267969603957,22.2575987641939,3.5527136788005e-15
HRS,final,162,251162,education,27.0125670535375,23.3816417276511,-3.63092532588641,21.8622001942364,16.6409569859244,-5.22124320831192,5.1503668593011,6.74068474172661,1.59031788242551,0.0970359772042566,0.0393380987086861,-2.72816628330248,-0.772543084310147,-0.470427667140516,-0.120199505794506,-1.12990666776427,-1.24297075145066,23.8060305153364,-8.88178419700125e-16
HRS,final,162,251162,wealth,26.8101255531191,22.26170524876,-4.54842030435905,21.4735892199468,16.0900039225897,-5.38358529735711,5.33653633317225,6.17170132617031,0.835164992998054,0.0963855819527556,0.026090338150387,-2.43642631318409,-0.92579040828053,-0.342486336667122,-0.318040737057513,-1.36084150216786,-1.26827674494765,23.5582177098647,0
HRS,final,163,251163,education,26.8412125104198,23.1243801572953,-3.71683235312452,21.6736100205707,16.6285955602341,-5.04501446033656,5.16760248984917,6.49578459706122,1.32818210721205,0.0916174272507083,0.0350250222744163,-2.77939748689799,-0.605447246683952,-0.439097041998274,-0.162507818562219,-1.05856486619413,-1.04454428868223,20.7044855251523,-2.66453525910038e-15
HRS,final,163,251163,wealth,26.7287502768092,21.8804611912332,-4.84828908557596,21.5931203875189,15.9735191978512,-5.61960118966771,5.13562988929025,5.906941993382,0.771312104091751,0.089347923176462,0.0218433729140502,-2.68827823444501,-0.748465429317206,-0.371233273895077,-0.29070580650574,-1.52091844550468,-1.11969870321228,19.9248783929895,0
HRS,final,164,251164,education,26.8734033454196,23.2819500051574,-3.59145334026227,21.7950382753198,16.8542876595265,-4.94075061579335,5.0783650700998,6.42766234563088,1.34929727553108,0.0834739958584017,0.0289039336994834,-2.27186637257413,-0.803208357459937,-0.628348393870387,-0.149634136176914,-1.08769335571198,-1.43155675133032,28.9744790347095,3.5527136788005e-15
HRS,final,164,251164,wealth,26.6894772095042,22.2327610604819,-4.4567161490223,21.7264827282968,16.1545995197113,-5.57188320858544,4.96299448120745,6.0781615407706,1.11516705956315,0.0765823581532747,0.0196077713431268,-2.79543597158357,-0.892986859934643,-0.277578314436577,-0.247281102752317,-1.35860095987833,-1.17056517437122,21.0084298351328,1.77635683940025e-15
HRS,final,165,251165,education,26.9967829885411,23.500466197473,-3.49631679106804,21.7314459830107,16.8621663998086,-4.86927958320216,5.26533700553037,6.63829979766448,1.37296279213412,0.0927675585035575,0.0358190087331837,-2.26207464530831,-0.810539222872123,-0.609751719637924,-0.195142741414296,-0.991771253969502,-1.42029094251005,29.1683999294209,1.77635683940025e-15
HRS,final,165,251165,wealth,26.9445904682645,22.4076797435564,-4.53691072470804,21.5868631727825,16.3940353392833,-5.19282783349925,5.35772729548193,6.01364440427314,0.655917108791211,0.0861777341500141,0.0219758564185725,-2.32281346479958,-0.699726273792582,-0.435833507656356,-0.30953620341873,-1.424918383832,-1.13555978144894,21.8678496160295,8.88178419700125e-16
HRS,final,166,251166,education,26.8523212281136,22.9638481638866,-3.88847306422694,21.5913594977571,16.5114352501219,-5.07992424763524,5.26096173035644,6.45241291376475,1.1914511834083,0.0831524569363021,0.0269467892564116,-2.39451087104176,-0.700027698102305,-0.534344360297995,-0.201548351564026,-1.24949296662916,-1.2343720584003,24.2990249111473,0
HRS,final,166,251166,wealth,26.6219400533479,21.9973161717542,-4.62462388159371,21.4897018908941,15.9625148047519,-5.5271870861422,5.13223816245382,6.03480136700231,0.902563204548495,0.0738661050739208,0.0175998154824756,-2.50229047284517,-0.890112590576753,-0.331988015580087,-0.261391567159295,-1.54140443998089,-1.22210060615684,22.110715398451,5.32907051820075e-15
HRS,final,167,251167,education,27.0548947754274,23.5164865675737,-3.53840820785365,22.2789530448391,16.8572448599871,-5.42170818485201,4.77594173058826,6.65924170758663,1.88329997699836,0.0877393354755163,0.037391974613129,-2.6881693756464,-0.968173923302101,-0.501991215116433,-0.0428560456052675,-1.22051762518181,-1.47016513841853,27.1162719994061,-2.66453525910038e-15
HRS,final,167,251167,wealth,26.9103771808824,22.2210645241122,-4.68931265677023,21.8081507749382,16.3498382346192,-5.458312540319,5.10222640594419,5.87122628949295,0.768999883548767,0.0850931761265014,0.0214279789618174,-2.5542125950381,-0.772229186655673,-0.282672035444276,-0.271237502013077,-1.57796122116787,-1.05490122209995,19.3265082258976,0
HRS,final,168,251168,education,27.2974089006217,23.01191132487,-4.28549757575178,21.9294352356021,16.4946384239081,-5.43479681169406,5.36797366501959,6.51727290096188,1.14929923594228,0.0944712680116175,0.0283632226600689,-2.58363560640819,-0.898714162525424,-0.416302052760551,-0.215753076632142,-1.32039191336775,-1.31501621528598,24.1962351279896,-8.88178419700125e-16
HRS,final,168,251168,wealth,26.9563874386672,22.0939124203655,-4.86247501830162,21.629390078301,15.9971637492434,-5.6322263290576,5.32699736036613,6.09674867112211,0.76975131075598,0.0841971397975483,0.0197710182294786,-2.54060151201852,-0.880985519091879,-0.328203920975175,-0.285301994470762,-1.59713338250126,-1.20918944006705,21.4691201919327,8.88178419700125e-16
HRS,final,169,251169,education,27.1067458442713,23.0024618369481,-4.10428400732315,21.7725555324861,16.7785149473488,-4.99404058513734,5.3341903117852,6.22394688959938,0.889756577814185,0.0948818247114966,0.030019679547019,-2.31671026501786,-0.655017171011524,-0.46493414861355,-0.249301344526289,-1.30807765596812,-1.11995131962507,22.425755268352,-4.44089209850063e-15
HRS,final,169,251169,wealth,26.9846279201584,22.0932866919684,-4.89134122819002,21.8226867207856,15.8891778653768,-5.93350885540881,5.16194119937281,6.20410882659159,1.04216762721878,0.0878171457516508,0.0221713328129114,-2.71821452726894,-0.899467974607694,-0.415957229264457,-0.282919523899801,-1.61694960036792,-1.31542520387215,22.1694318813235,-1.77635683940025e-15
HRS,final,170,251170,education,26.9528180576913,22.9044459390419,-4.04837211864941,22.1786486818276,16.5272336280332,-5.65141505379438,4.77416937586374,6.37721231100872,1.60304293514498,0.0792593786167044,0.0241189754803239,-2.73189981677357,-0.905572409736823,-0.558772966744135,-0.15635113901444,-1.29881872152541,-1.46434537648096,25.9111277890975,8.88178419700125e-16
HRS,final,170,251170,wealth,26.504771337407,21.8274711190437,-4.67730021836325,21.4981454798874,15.76377220932,-5.73437327056739,5.00662585751962,6.06369890972375,1.05707305220413,0.0671508852257791,0.0155700660259034,-2.77863781289208,-0.812588637365229,-0.341178606828334,-0.251870897510566,-1.55009731597117,-1.15376724419356,20.1201977924155,5.32907051820075e-15
HRS,final,171,251171,education,26.9592979297218,23.2691786378177,-3.69011929190414,22.0505964966383,16.7879587516068,-5.26263774503156,4.90870143308348,6.4812198862109,1.57251845312742,0.0885635033445586,0.03299539930944,-2.60666603503958,-0.657547175371208,-0.542339436232497,-0.06287978857695,-1.39320530981133,-1.19988661160371,22.8000989187697,-4.44089209850063e-15
HRS,final,171,251171,wealth,26.8219533715279,21.8660389399166,-4.95591443161127,21.6825797425231,15.6960066686826,-5.98657307384051,5.1393736290048,6.17003227123403,1.03065864222924,0.0835965225080002,0.0191107391261636,-2.74697273474871,-0.855862080770765,-0.411611143832418,-0.237688273866684,-1.73443884062193,-1.26747322460318,21.1719327396445,-8.88178419700125e-16
HRS,final,172,251172,education,27.0391395032405,22.9867643746488,-4.05237512859171,21.8155890606341,16.4558646405737,-5.35972442006042,5.22355044260641,6.53089973407512,1.30734929146871,0.112841935285844,0.0400266681012412,-2.48311054121213,-0.962182390236321,-0.51244801399476,-0.208856597903558,-1.19312687671365,-1.47463040423108,27.5131758400082,1.77635683940025e-15
HRS,final,172,251172,wealth,26.9966145396997,21.839897294014,-5.15671724568568,21.7113356477685,15.7662439414523,-5.9450917063162,5.28527889193112,6.07365335256164,0.788374460630513,0.109138277200525,0.0267893251815789,-2.70236532047001,-0.846791188097978,-0.422529370443033,-0.355744603842074,-1.6176612234631,-1.26932055854101,21.3507313468766,2.66453525910038e-15
HRS,final,173,251173,education,26.7671788743832,22.8151434101781,-3.95203546420507,21.7675028626055,16.2090698808877,-5.55843298171784,4.99967601177764,6.6060735292904,1.60639751751277,0.0921024325155049,0.0329459404485009,-2.68430122089579,-0.80308967327876,-0.663338863410477,-0.153414143276716,-1.25428908085609,-1.46642853668924,26.382049428543,4.44089209850063e-15
HRS,final,173,251173,wealth,26.8914850146125,21.5668099763976,-5.3246750382149,21.7806371252857,15.617200184276,-6.16343694100961,5.11084788932687,5.94960979212158,0.838761902794711,0.0923674389097669,0.0187305111747241,-2.70406403066031,-0.869914302641803,-0.552442052473481,-0.378756947542661,-1.65825960769136,-1.42235635511528,23.0773246928408,-2.66453525910038e-15
HRS,final,174,251174,education,26.9570825227224,23.3729590208417,-3.58412350188074,22.1235978800687,16.9386489944234,-5.18494888564531,4.83348464265369,6.43431002641825,1.60082538376456,0.0949264556273878,0.0394071324227697,-2.73052435117005,-0.755460510069714,-0.423130834953001,-0.0784298286600073,-1.19740336079253,-1.17859134502272,22.7310118386255,2.66453525910038e-15
HRS,final,174,251174,wealth,26.9150147287479,21.931464476619,-4.9835502521289,21.8880899818877,16.0448027853604,-5.8432871965273,5.0269247468602,5.8866616912586,0.859736944398398,0.094960590642168,0.0230490382743579,-2.6399399094355,-0.918878389899945,-0.36035135814056,-0.300038331056883,-1.62407920799441,-1.27922974804051,21.892296322535,3.5527136788005e-15
HRS,final,175,251175,education,27.3299245931519,23.2154705796875,-4.11445401346435,22.2740844908304,16.3937914188261,-5.8802930720043,5.05584010232151,6.82167916086146,1.76583905853995,0.101097278939634,0.0406423607486507,-3.09285753102845,-0.786154932900995,-0.506387362426557,-0.117559946273446,-1.37733329937486,-1.29254229532755,21.980916248567,-8.88178419700125e-16
HRS,final,175,251175,wealth,26.7372618475295,22.2393369119173,-4.49792493561216,21.6752833853584,16.1853096770203,-5.48997370833805,5.06197846217109,6.05402723489698,0.992048772725889,0.0858056791533341,0.0256948089591984,-2.70018839346822,-0.889293596637317,-0.251275412224495,-0.248221148112099,-1.40099515789592,-1.14056900886181,20.775491276571,-3.5527136788005e-15
HRS,final,176,251176,education,26.9210687542828,23.1964945036013,-3.72457425068152,21.8372283268934,16.6345338150807,-5.20269451181269,5.08384042738943,6.56196068852061,1.47812026113118,0.0884617055611832,0.0327072026522478,-2.68514348932049,-0.644051710463429,-0.42830488331718,-0.114417820905028,-1.33077660780656,-1.07235659378061,20.6115617848757,-2.66453525910038e-15
HRS,final,176,251176,wealth,26.5158958016162,21.9316932721977,-4.58420252941845,21.5037754074473,15.7783607271569,-5.72541468029042,5.01212039416888,6.15333254504086,1.14121215087197,0.0739438658923591,0.0197464662106522,-2.694323049631,-0.770681792117133,-0.395834134754293,-0.197660447943396,-1.66691525584459,-1.16651592687143,20.3743482701284,2.66453525910038e-15
HRS,final,177,251177,education,27.4407892183347,22.8823464466786,-4.55844277165612,22.3791792739163,16.3388000571104,-6.04037921680596,5.06160994441839,6.54354638956824,1.48193644514984,0.108812856115153,0.0351113156779933,-3.00680610149154,-0.766820930620888,-0.583593028467171,-0.188591743201771,-1.49456741302459,-1.35041395908806,22.3564433724764,8.88178419700125e-16
HRS,final,177,251177,wealth,27.2107059980497,22.0015887497455,-5.20911724830418,22.0802869894638,15.8992052462133,-6.18108174325048,5.13041900858593,6.10238350353224,0.971964494946304,0.0996633324865975,0.0263439431310159,-2.75307283956165,-0.843032932907348,-0.414921713986958,-0.263582587745922,-1.9064716690486,-1.25795464689431,20.3516908390339,8.88178419700125e-16
HRS,final,178,251178,education,27.6196189370149,23.2582517950902,-4.36136714192471,22.3349392429036,16.5325114063514,-5.80242783655222,5.28467969411124,6.72574038873875,1.44106069462751,0.123911215229305,0.0431750666313016,-2.9083082315963,-0.827063429178173,-0.568724656741685,-0.202769539670477,-1.29556197936559,-1.39578808591986,24.0552424818993,-1.77635683940025e-15
HRS,final,178,251178,wealth,27.2214416468185,22.5598176049646,-4.66162404185389,22.0116364627792,16.1298892598614,-5.88174720291779,5.2098051840393,6.4299283451032,1.2201231610639,0.109987162304196,0.0342046255202324,-2.96038327853271,-0.880524975665269,-0.389884313818015,-0.246672600905213,-1.40428203399658,-1.27040928948328,21.5991821078788,8.88178419700125e-16
HRS,final,179,251179,education,26.2699092679503,23.2486292453241,-3.02128002262617,21.2456560882438,16.4522198770882,-4.79343621115558,5.02425317970652,6.79640936823593,1.77215618852941,0.078171731744941,0.042467536341783,-2.34759507302979,-0.770580564416102,-0.500489648249437,0.0318219111104356,-1.20659283657068,-1.27107021266554,26.5168901112615,-8.88178419700125e-16
HRS,final,179,251179,wealth,26.9264060286511,22.0547505704807,-4.87165545817041,21.6823441227848,15.7757925026999,-5.90655162008495,5.24406190586626,6.2789580677808,1.03489616191454,0.0958927059009122,0.0282296368702871,-2.66408461862529,-0.852012561735472,-0.419391969186511,-0.24218823753343,-1.72887423300425,-1.27140453092198,21.5253266660471,-8.88178419700125e-16
HRS,final,180,251180,education,27.0397399140923,23.0136626702259,-4.02607724386641,22.0824332129494,16.4201795221131,-5.66225369083633,4.95730670114292,6.59348314811284,1.63617644696992,0.107207599245848,0.043223307953233,-2.8978188335307,-0.701387440324795,-0.53262959453957,-0.119438142584765,-1.4109796798565,-1.23401703486436,21.7937433086312,3.5527136788005e-15
HRS,final,180,251180,wealth,26.9498151019616,21.9627166537556,-4.987098448206,21.8375355915785,15.8991569838015,-5.93837860777697,5.11227951038305,6.06355966995402,0.95128015957097,0.103893081025248,0.0271572289500618,-2.94556065750701,-0.821602595196099,-0.326354223296963,-0.306138122638687,-1.53872300913821,-1.14795681849306,19.3311490276097,-4.44089209850063e-15
HRS,final,181,251181,education,27.6271730598148,23.1047040623988,-4.52246899741606,22.4706662111576,16.4446035113812,-6.02606269977643,5.15650684865722,6.66010055101758,1.50359370236037,0.121999404530541,0.0397509866738694,-2.94944410932993,-0.932234298335126,-0.555640093522146,-0.216308645987306,-1.37243555260191,-1.48787439185727,24.6906556732719,4.44089209850063e-15
